file,window,start_time_s,load_A,load_voltage_V,psu_current_A,load_power_W,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz
healthy_cc_05A.csv,10,10.0,0.5,9.38,1.3,4.69,-0.9678325000000001,9.739082095839102,9.739082095839102,15.6239325,29.0285,1.6042510316937493,1.551963,3.8234363729936716,3.8234363729936716,7.349563,12.2548,1.9222401742873634,10.741578500000001,5.117494983777489,5.117494983777488,7.423178500000001,14.420200000000001,1.450549247929222,11.647194541039163,2.526044994626803,16.543488272661467,8.875530087402009,1514.015,11.193961541831381,1514.0563810505869,1469,1553,84,95.0,159.66731613854122,47147.25653741243,66.34833968081938
healthy_cc_05A.csv,11,11.0,0.5,9.38,1.3,4.69,-0.8423830000000001,9.747350656214795,9.747350656214795,15.497283,29.1314,1.589896941905862,1.507091,3.814998016358462,3.814998016358462,7.332191,12.196100000000001,1.9219383518838136,10.8572075,5.144200662211161,5.144200662211161,7.5628075,14.377200000000002,1.4701618378839123,11.663098007524576,2.4829331050650287,16.43485967600047,8.683428096464581,1514.4,12.53156015825643,1514.4518480295105,1447,1561,114,95.0,158.80683943533137,45952.4758400784,66.92859602203852
healthy_cc_05A.csv,12,12.0,0.5,9.38,1.3,4.69,-0.9609705,9.79843115680157,9.79843115680157,15.893570500000001,29.39,1.6220525761379154,1.5442604999999998,3.8162867396056273,3.8162867396056273,7.5979605,12.5216,1.9909301943032638,10.742860499999999,5.114623667591757,5.114623667591757,7.489160499999999,14.431099999999999,1.4642642326656856,11.693274685671215,2.5392916344343925,16.921981126206553,9.215122071734964,1515.755,10.444853996107366,1515.7909865809336,1471,1557,86,95.0,160.49583151341037,47582.88777946118,65.60696273449797
healthy_cc_05A.csv,13,13.0,0.5,9.38,1.3,4.69,-0.8380895000000002,9.884946866065581,9.884946866065581,15.789889500000001,29.8042,1.597367159777634,1.5068495000000002,3.8766965923063608,3.8766965923063608,7.4755495000000005,12.469000000000001,1.9283297833613995,10.852909,5.047756579889625,5.047756579889625,7.514209000000001,14.1857,1.488623486706308,11.756734134255078,2.570532266600888,16.676170554319164,9.16170312817102,1514.515,9.692253349969757,1514.54601283685,1481,1547,66,95.0,164.61280841883791,48904.77398222387,66.18304579559734
healthy_cc_05A.csv,14,14.0,0.5,9.38,1.3,4.69,-0.9935044999999999,9.793216908402966,9.793216908402966,15.689104500000001,28.7831,1.602037884664653,1.5476085,3.8691918218379597,3.8691918218379597,7.4661085,12.5445,1.9296299702332715,10.740625999999999,4.968641916673408,4.968641916673408,7.264225999999999,13.8468,1.4620143938373253,11.643244619320317,2.5695279766542565,16.79844171889371,9.235904204866523,1515.27,12.004878175141972,1515.3175541780013,1463,1581,118,95.0,164.86986390347633,49720.36566285009,66.2260389060874
healthy_cc_05A.csv,15,15.0,0.5,9.38,1.3,4.69,-0.8310665,9.837029205437368,9.837029205437368,15.738566500000001,29.2392,1.5999308501900744,1.5014305,3.9207368201805832,3.9207368201805832,7.5420305,12.603100000000001,1.9236257994109958,10.8398135,4.9930072542674875,4.9930072542674875,7.3203135,13.8732,1.4661131312684115,11.707665960511312,2.5421867319922393,16.668378490829117,9.041854673542845,1514.1,12.260913505934214,1514.1496425386758,1466,1565,99,95.0,162.4702026604256,46760.217879290154,64.89186693114743
healthy_cc_05A.csv,16,16.0,0.5,9.38,1.3,4.69,-0.9875039999999998,9.752120615362793,9.752120615362793,15.810004,28.8525,1.621186265384582,1.5408555,3.8971664242587525,3.8971664242587525,7.581455500000001,12.563600000000001,1.9453763772590251,10.745371,4.932703471997785,4.932703471997785,7.120571,13.7044,1.4435432902915024,11.602729255550729,2.4847987262214417,16.695425156330618,9.163410242130219,1514.075,11.615479972863799,1514.1195543945662,1453,1563,110,95.0,157.53340346194625,45881.27128224419,66.50695178121431
healthy_cc_05A.csv,17,17.0,0.5,9.38,1.3,4.69,-0.8084965000000003,9.799766953853432,9.799766953853432,15.9398965,29.4547,1.6265587309433074,1.509311,3.917530268546626,3.917530268546626,7.553511,12.792300000000001,1.9281308585274302,10.836360500000001,5.046499492855395,5.046499492855395,7.662860500000001,14.581900000000001,1.5184506628503047,11.69827478247141,2.5600466934102335,16.92625246604202,9.848850176600397,1514.025,10.51020337576776,1514.061479927417,1483,1566,83,95.0,163.66552354903797,48676.2144483146,67.32015847583246
healthy_cc_05A.csv,18,18.0,0.5,9.38,1.3,4.69,-1.0121145,9.865372298486243,9.865372298486243,16.2584145,29.8485,1.648028478610454,1.531615,3.8688389275304544,3.8688389275304544,7.627215,12.591099999999999,1.97144806048273,10.759331499999998,5.221365626707035,5.221365626707035,7.633731499999998,15.204399999999998,1.4620181856167718,11.81338834723859,2.6120947749511263,17.182115769556077,9.57404862175648,1514.055,9.415517776521904,1514.0842760559929,1491,1549,58,95.0,161.62370687835124,49968.40265185245,64.47050664878395
healthy_cc_05A.csv,19,19.0,0.5,9.38,1.3,4.69,-0.8247135,9.877838506356932,9.877838506356932,15.7921135,29.5768,1.598741818854085,1.5384770000000003,3.938252734026982,3.938252734026982,7.482077,12.4199,1.8998468369878718,10.8032365,5.195732712949902,5.195732712949902,7.595036500000001,14.909899999999999,1.4617835288312748,11.835420000116452,2.5448474461734314,16.713321212022567,9.054771643335066,1513.16,13.092150319943626,1513.2166368369071,1459,1567,108,95.0,160.0356846044866,47121.34340049915,66.12863700995928
healthy_cc_05A.csv,20,20.0,0.5,9.38,1.3,4.69,-0.9642040000000001,9.659851821274692,9.659851821274692,15.687304000000001,28.4694,1.623969424194536,1.495795,3.8025231231611203,3.8025231231611203,7.404695,12.5444,1.9473109722589448,10.8066725,5.19433882266971,5.19433882266971,7.8138724999999996,15.3767,1.5043055077381224,11.608319220104725,2.424348794126145,16.7354818680759,9.290818227937601,1514.18,8.581817989214175,1514.2043191062428,1485,1544,59,95.0,148.3480753755812,43561.57640858993,65.69665115601961
healthy_cc_06A.csv,0,0.0,0.6,9.14,1.4,5.47,-0.950687,9.930289959096411,9.930289959096411,16.116787,30.6674,1.6229925879693563,1.5128995,4.186347480411743,4.186347480411743,8.0502995,13.3561,1.9229888435367584,10.7897385,5.449432551143995,5.449432551143995,7.9951615,15.9777,1.4671548688719125,12.076111916836002,2.6498339701178395,17.037840967280786,9.187201980749084,1526.955,12.86168632023033,1527.009166639153,1499,1593,94,94.0,162.64546133252426,54518.47616183926,64.70190080006356
healthy_cc_06A.csv,1,1.0,0.6,9.14,1.4,5.47,-0.940773,9.93207945428202,9.93207945428202,16.263673,31.125799999999998,1.6374892161165948,1.524785,4.206215662882135,4.206215662882135,8.101685,13.392,1.9261221129229156,10.8062915,5.363149876879981,5.36314987687998,8.0493915,15.890300000000002,1.5008701387779873,12.04582205956587,2.610249975880298,17.052785309286758,9.2894260982927,1527.51,13.508512131245247,1527.5697299959827,1479,1592,113,94.0,158.54362596587347,53066.83972134902,62.43055103871025
healthy_cc_06A.csv,2,2.0,0.6,9.14,1.4,5.47,-0.9135110000000001,9.897776134166655,9.897776134166655,16.229211,30.6398,1.6396825690952466,1.5158995,4.19092218038581,4.19092218038581,7.8916995,13.2448,1.8830460601092578,10.818903500000001,5.292580329578168,5.2925803295781675,7.8665965,15.5934,1.4863442801305555,11.980868402130394,2.546791170561709,16.99435988154698,9.197179366544553,1528.65,15.406411003215512,1528.7276343417097,1453,1580,127,94.0,149.21519038690167,48684.21964280229,61.35110177924694
healthy_cc_06A.csv,3,3.0,0.6,9.14,1.4,5.47,-0.8825829999999999,9.944514646512971,9.944514646512971,16.121683,30.653,1.6211633823328968,1.5287255000000002,4.180810814794153,4.180810814794153,8.1307255,13.366800000000001,1.944772404249611,10.800286500000002,5.088359170141958,5.088359170141957,7.562086500000002,14.8368,1.4861542291223582,11.92744522805192,2.5522886389666555,17.14510215960586,9.414358181803882,1528.54,13.930484557257872,1528.6034770338579,1485,1589,104,94.0,159.18869272694334,51295.76670635799,62.774240702151246
