rms_current,kurtosis_current,mean_speed,std_speed,spectral_entropy_current,peak_frequency_current,motor_id,condition,fault_type
3.1579685796587658,2.541618888391202,21520.144101562502,553.4332628878366,0.45005640929742463,0.0,MOTOR_BLDC_001,Healthy,None
3.261384556297467,2.5556051820146775,21396.760732421873,558.1284099578701,0.4017383083246174,0.0,MOTOR_BLDC_001,Healthy,None
3.3574386182676985,2.689735126872677,21471.035185546876,571.9779917560516,0.403885364762282,0.0,MOTOR_BLDC_001,Healthy,None
3.3324561454013537,2.8197380157015535,21557.354609375,571.6513520964975,0.4129368734554153,0.0,MOTOR_BLDC_001,Healthy,None
3.2620749036039354,2.7981735306402316,21452.69327148437,553.1094579570869,0.42426197622607204,0.0,MOTOR_BLDC_001,Healthy,None
3.2985022350651536,2.554301176809372,21492.356044921875,538.59171213431,0.43109989295580875,0.0,MOTOR_BLDC_001,Healthy,None
3.28022734498913,2.5807991758386875,21595.859853515627,534.466893279092,0.45970766231599547,0.0,MOTOR_BLDC_001,Healthy,None
3.232790050177845,2.62240392291281,21693.33283203125,516.0486927968059,0.3120842098889086,0.0,MOTOR_BLDC_001,Healthy,None
3.267875356103507,2.7638327991312988,21740.592431640624,493.30987347172834,0.40118745848214343,0.0,MOTOR_BLDC_001,Healthy,None
3.365478374307795,2.6680928460541695,21716.07673828125,468.6806366945493,0.3746729661192613,0.0,MOTOR_BLDC_001,Healthy,None
3.142091269007285,2.5303261119262084,21796.775224609373,486.4891333958593,0.4205908921613988,0.0,MOTOR_BLDC_001,Healthy,None
3.2659950139666853,2.607381467319276,21880.72947265625,498.78525384482066,0.38794221387403716,0.0,MOTOR_BLDC_001,Healthy,None
3.289391062609328,2.6380172994672453,21856.23033203125,532.7265231668466,0.3920147643990246,0.0,MOTOR_BLDC_001,Healthy,None
3.340744339966048,2.7425027709834873,21830.442021484378,548.8629068360364,0.3859936320800257,0.0,MOTOR_BLDC_001,Healthy,None
3.457058249529007,2.547369696403113,21926.737705078125,545.7958955706649,0.39060270332012015,0.0,MOTOR_BLDC_001,Healthy,None
3.285499266897565,2.6334096182281836,21921.013867187503,539.8794158635156,0.41782927932495834,0.0,MOTOR_BLDC_001,Healthy,None
3.428129541140219,2.8948619922646657,21943.4586328125,520.1963874733449,0.38309501154356357,0.0,MOTOR_BLDC_001,Healthy,None
3.260611602700548,2.483370826719169,21894.842734375,513.5374969970696,0.46644946483565025,0.0,MOTOR_BLDC_001,Healthy,None
3.229728334385785,2.5168354124938905,21792.192988281247,462.87502053303,0.48429734917084055,0.0,MOTOR_BLDC_001,Healthy,None
3.2725663062254657,2.6186372659363224,21783.971748046875,454.51681824649455,0.46151175689832213,0.0,MOTOR_BLDC_001,Healthy,None
3.3621088528408585,2.6647698685495604,21756.028828125003,422.5302052400849,0.39741969832482216,0.0,MOTOR_BLDC_001,Healthy,None
3.4548463331605554,2.8244717093590372,21765.930830078127,408.5358378423575,0.3905110578057774,0.0,MOTOR_BLDC_001,Healthy,None
3.386494836117787,2.655973017259966,21710.528964843754,414.6295902346421,0.41883966493679453,0.0,MOTOR_BLDC_001,Healthy,None
3.316044029604138,2.646782038794724,21699.625644531254,444.0268769316454,0.4116612953652017,0.0,MOTOR_BLDC_001,Healthy,None
3.391753473658362,2.5777935342551572,21612.631376953126,436.20891035109094,0.41276539245972066,0.0,MOTOR_BLDC_001,Healthy,None
3.2691469427082964,2.6496213191688938,21578.974990234376,468.0601032386224,0.43521388616037493,0.0,MOTOR_BLDC_001,Healthy,None
3.328455865927829,2.6028834409390877,21578.823046874997,492.84799127975555,0.4063900883226269,0.0,MOTOR_BLDC_001,Healthy,None
3.207263435202568,2.7325763664897504,21516.341650390626,505.7757734771767,0.46893096498586395,0.0,MOTOR_BLDC_001,Healthy,None
3.3869145642797625,2.950934585400502,21471.586591796877,514.5490459982416,0.4157508077971031,0.0,MOTOR_BLDC_001,Healthy,None
3.356977798214834,2.6179332455504145,21503.715712890626,531.262930209997,0.4334024715358601,0.0,MOTOR_BLDC_001,Healthy,None
3.2657463701371636,2.6673052003573705,21558.056318359377,506.25364999939995,0.41010497624378417,0.0,MOTOR_BLDC_001,Healthy,None
3.288074405111267,2.4608640152733394,21587.293037109375,496.8872900469578,0.4286240541609178,0.0,MOTOR_BLDC_001,Healthy,None
3.254933136851355,2.6792902903297255,21619.424794921873,501.6198630292713,0.4346150421237089,0.0,MOTOR_BLDC_001,Healthy,None
3.29024865561367,2.6545931839810897,21668.027353515627,464.6625325680843,0.388975163616341,0.0,MOTOR_BLDC_001,Healthy,None
3.3219015189629904,2.5188931862550947,21773.485908203125,458.1124871817734,0.3742592225355757,0.0,MOTOR_BLDC_001,Healthy,None
3.3394136376075068,2.7152137547505153,21718.07044921875,443.94027075985946,0.3933760915342255,0.0,MOTOR_BLDC_001,Healthy,None
3.195327672620554,2.647268272914477,21793.619111328124,464.9260917838212,0.40200349352568343,0.0,MOTOR_BLDC_001,Healthy,None
3.246584178327219,2.6595201733813005,21816.295976562502,491.97099603599383,0.4457626785060481,0.0,MOTOR_BLDC_001,Healthy,None
3.2925826086673213,2.7465584333592323,21858.4908203125,509.15927166705154,0.3976646687072499,0.0,MOTOR_BLDC_001,Healthy,None
3.2886349021634818,2.5867858065265565,21921.215244140625,516.0145819564959,0.39976550989420234,0.0,MOTOR_BLDC_001,Healthy,None
3.375747089403822,2.7516928704709573,21862.974384765625,529.5720889137356,0.41485820883546404,0.0,MOTOR_BLDC_001,Healthy,None
3.3259553828074537,2.7846143261647276,21924.818408203122,534.0734865152366,0.3843587472092579,0.0,MOTOR_BLDC_001,Healthy,None
3.3904854969986227,2.7567723682872933,21877.357353515625,514.1473013009852,0.3986354861205586,0.0,MOTOR_BLDC_001,Healthy,None
3.2616810352809926,2.7872581181686464,21915.339697265626,502.22515397806114,0.4162345509786059,0.0,MOTOR_BLDC_001,Healthy,None
3.2622421396739063,2.5759067739594546,21838.399248046873,484.6189414333871,0.4029548451785986,0.0,MOTOR_BLDC_001,Healthy,None
3.2926911555831593,2.6412284833120596,21827.257421875,441.37095387464353,0.37887709065825703,0.0,MOTOR_BLDC_001,Healthy,None
3.438059366261756,2.5848079247009017,21839.96692382812,416.5371278462748,0.3892061601240475,0.0,MOTOR_BLDC_001,Healthy,None
3.4020651704275156,2.696755082086343,21763.671904296876,417.5117331942538,0.3948777354524482,0.0,MOTOR_BLDC_001,Healthy,None
3.3549965874354757,2.6646999314040944,21694.9926171875,414.00953941255466,0.3970086276752274,0.0,MOTOR_BLDC_001,Healthy,None
3.308665534416519,2.670820503011556,21647.722539062503,415.4709312762391,0.38840357963418826,0.0,MOTOR_BLDC_001,Healthy,None
