timestamp_ms,ax,ay,az,acs_adc
24311,-14.8033,0.2346,5.4959,1533
24316,1.67,7.5585,3.3423,1531
24321,15.4761,3.6512,15.0248,1533
24326,-4.2353,-4.6292,20.2801,1559
24331,-13.9714,-1.7166,6.8498,1551
24336,-5.3762,5.6683,2.5953,1549
24341,13.0161,8.8801,13.4075,1531
24346,9.0776,-6.6379,16.7127,1556
24351,-10.4483,-1.3372,11.1438,1533
24356,-13.295,3.5458,3.9253,1559
24361,9.4427,8.8047,7.774,1549
24366,14.1078,-2.9712,15.0272,1533
24371,-12.2416,-1.4724,18.0894,1553
24376,-16.8552,0.8871,4.8578,1546
24381,2.3834,7.2832,4.4185,1531
24386,15.8879,3.9193,14.3401,1519
24391,-4.4855,-4.8818,20.826,1533
24396,-11.8058,-1.5694,6.7026,1533
24401,-5.6814,6.1723,2.4253,1558
24406,14.267,8.3139,13.2639,1543
24411,6.5793,-6.3159,17.4717,1559
24416,-12.0488,-2.0363,10.3657,1543
24421,-11.4215,3.8188,3.0263,1549
24426,8.582,9.3134,9.329,1529
24431,15.4402,-3.2968,14.3329,1529
24436,-11.9566,-1.6484,18.2151,1546
24441,-15.3373,0.5555,5.4731,1544
24446,3.225,7.8865,3.535,1549
24451,15.5396,2.7258,14.9015,1543
24456,-6.3614,-3.9528,20.6811,1559
24461,-15.2989,-1.7095,6.5493,1555
24466,-4.027,5.7533,2.6755,1551
24471,13.4841,8.691,13.7834,1528
24476,7.4352,-6.8319,17.2921,1561
24481,-10.0604,-1.5862,10.222,1533
24486,-12.7467,4.0151,3.7733,1557
24491,10.7775,9.1901,8.6898,1533
24496,13.2232,-3.948,15.0691,1520
24501,-12.1613,-1.4042,16.9162,1559
24506,-16.848,1.2701,4.8291,1541
24511,3.31,7.6866,4.8231,1557
24516,15.5803,2.6767,14.2838,1497
24521,-6.1902,-4.1755,20.7302,1555
24526,-12.3385,-1.5275,6.5625,1553
24531,-4.6052,6.6499,2.6576,1553
24536,14.7555,7.4783,13.787,1533
24541,4.7309,-6.3686,17.8619,1553
24546,-11.163,-1.9166,9.5385,1531
