file,group,dataset_type,fault_id,fault_description,iteration,segment,window_id,start_time_s,end_time_s,is_transient_event,label_origin,label_rationale,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ax_skew,ax_kurt,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,ay_skew,ay_kurt,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,az_skew,az_kurt,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acc_mag_crest,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz,order_1x_energy,order_2x_energy,order_3x_energy,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,acs_dI_dt_slope,acs_dI_dt_max,rpm_to_current_ratio,rpm_mean,rpm_median,rpm_std,rpm_min,rpm_max,rpm_p2p,rpm_cv_percent,rpm_slope_rpm_per_s,rpm_valid_fraction,rpm_invalid_samples
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,8,8.005,9.0,False,relabelled_healthy,Outside transient fault interval,-0.926637,4.040754263999607,4.040754263999607,5.5364629999999995,10.669699999999999,1.3701558269272023,-0.053561952656159255,-1.6565487644715524,1.5857850000000002,1.5845828985808852,1.5845828985808852,2.7098850000000003,4.5358,1.7101566616848567,-0.39575263751624573,-1.447833821796444,10.858082,1.7448055213908513,1.7448055213908509,2.7146179999999998,5.3103,1.5558284099399653,0.2696074884603136,-1.2258605896439445,4.677920936910114,0.7155124235944081,5.6725646652918815,2.412862431203927,1.212625168701281,1.0,234.83139205340746,60256.02040951022,32.05011535136491,236.43981238181624,4850.308973008015,0.0,1355.21,6.042838736885174,1355.2234723469041,1335.0,1374.0,39.0,-2.820370509262915,6000.0,2.2095910021564924,2994.4917999999993,2994.535,0.43942207500308883,2993.12,2995.21,2.0900000000001455,0.014674345576871806,0.27208580214597955,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,9,9.005,10.0,False,relabelled_healthy,Outside transient fault interval,-0.9637995,3.4995934344934625,3.4995934344934625,5.4215005,10.2711,1.5491800980546524,-0.2809713256244499,-1.080047152328003,1.4974574999999999,1.7336542143817923,1.7336542143817923,2.5185575,4.7824,1.4527450048036816,0.010411105748453166,-1.7537352399124604,10.770579499999998,1.7427999808726617,1.7427999808726617,2.752379499999998,5.1798,1.5792859365432261,-0.3578177486028477,-1.1128021178156753,4.276688311663974,1.2561391421399388,5.7693846886064675,3.298806193774385,1.3490309015205542,1.0,202.110749974096,61107.960337760764,48.76007848870991,548.7977313577632,19699.391425522004,0.0,1355.9,5.85320425066476,1355.9126336161928,1336.0,1368.0,32.0,1.681842046051325,5800.0,2.2087756371419034,2994.9089999999997,2994.91,0.7695121831393965,2993.56,2996.25,2.6900000000000546,0.02569400883764404,2.004710117753817,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,F3,Short load spike response,3,0,10,10.005,11.0,True,inferred_event,Spike and recovery inferred from RPM/current transition,-0.9192279999999999,2.2149851256421567,2.2149851256421567,5.042372,9.195,2.2764812014428957,0.04074264818248779,-1.2856515463516394,1.5065839999999997,1.590035278333157,1.5900352783331568,2.7359839999999997,4.988300000000001,1.7207064756878525,-0.28358675854736237,-1.313278777395827,10.784927,1.0912078172699275,1.0912078172699278,10.786127,12.674900000000001,9.884576365101204,-4.945197872221945,47.01323373101655,2.9368530425663115,1.1241758483031892,11.013957025663801,10.492614971376025,3.7502581389089427,1.0,123.85995701588611,22059.453391492465,46.71394594814491,354.6044272634951,3592.9010943308754,0.0,1393.22,12.3992580423185,1393.2751738260465,1353.0,1419.0,66.0,21.47153678842046,5600.0,1.984917134128272,2765.5377500000004,2737.6,74.86900197970787,2732.12,2996.85,264.73,2.7072131624205045,-150.44249456236346,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,F3,Short load spike response,3,0,11,10.255,11.25,True,inferred_event,Spike and recovery inferred from RPM/current transition,-0.91569,2.0311252197735126,2.0311252197735126,2.93159,5.4312,1.4433329720197638,0.14601894343078795,-1.703677621346239,1.5278604999999998,1.5633375496321162,1.5633375496321165,2.7572605,4.944,1.7637013200692562,-0.3017142338830037,-1.3055275892681615,10.783420000000001,0.9617453797653515,0.9617453797653515,10.784620000000002,11.738800000000001,11.213591691629707,-7.022083862256498,78.23842136932649,2.7375989713597115,1.0124516794053686,11.014887905247166,10.49363889559799,4.023557876987471,1.0,125.15217551021584,20556.98713261309,43.34699863332392,404.9092331429134,3590.9252500349758,0.0,1397.565,6.286157411328483,1397.5791372941999,1383.0,1420.0,37.0,0.46846171154470984,5600.0,1.9587401659127461,2737.4963499999994,2737.85,3.0552304622565147,2732.12,2742.1,9.980000000000018,0.11160674103753655,10.423357083926282,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,F3,Short load spike response,3,0,12,10.505,11.5,True,inferred_event,Spike and recovery inferred from RPM/current transition,-0.947761,2.031167081723953,2.031167081723953,2.972061,5.3822,1.4632282231934675,0.17349694179843073,-1.6939330014122074,1.516746,1.5581487807921295,1.5581487807921295,2.715046,4.9129000000000005,1.7424818691702397,-0.31290032043673555,-1.2888084407390392,10.843409499999998,0.5914994210984065,0.5914994210984065,0.8967094999999983,1.7909000000000006,1.515993875927758,0.060955549782089245,-1.5752348409340102,2.627420579603264,0.8193128864709788,3.562110305735527,3.0075526225976486,1.35574423576807,1.0,125.57735773619581,20668.907993068842,43.530273061046294,380.24605252509787,3574.6040656037444,0.0,1397.275,6.352115789246919,1397.2894385201657,1383.0,1420.0,37.0,1.7233930848302053,5600.0,1.9610567169571698,2740.1658,2740.23,2.985102403603587,2735.48,2745.49,10.009999999999764,0.10893875121000293,10.182104552611563,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,F3,Short load spike response,3,0,13,10.755,11.75,True,inferred_event,Spike and recovery inferred from RPM/current transition,-0.9162945,2.0526984379639766,2.0526984379639766,2.9405945000000004,5.3822,1.4325506589836485,0.14254911889545782,-1.7092884363812992,1.5430985000000002,1.5529968084151848,1.5529968084151848,2.7605985000000004,4.9225,1.7775944451664127,-0.33325993994021924,-1.2751971754999543,10.835958,0.594319922210252,0.594319922210252,0.9040420000000005,1.7933000000000003,1.52113696044027,0.08495755126701078,-1.5555282696327881,2.6417013711060338,0.8118702839747612,3.563471004189104,2.99907403325774,1.3489302928654427,1.0,126.0650712230943,20798.053881743268,43.755523005038256,427.58451558830683,3547.8628938200527,0.0,1397.6,6.50384501660364,1397.6151330033601,1385.0,1429.0,44.0,0.8409210230234837,5800.0,1.962249816125589,2742.472,2742.1,2.9204468836121396,2737.6,2746.25,8.650000000000091,0.10648957887672653,9.880708017705748,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,F3,Short load spike response,3,0,14,11.005,12.0,True,inferred_event,Spike and recovery inferred from RPM/current transition,-0.9174875,2.55560840626919,2.55560840626919,4.7397875,9.045300000000001,1.854661100805889,0.0932722480078125,-1.3430324372613789,1.525883,1.6013407411013438,1.6013407411013436,2.900183,5.2601,1.81109674259918,-0.3964031860849671,-1.1924427953280865,10.863958,0.907655545312207,0.907655545312207,2.5076420000000006,4.431700000000001,2.762768335357269,0.37640262394797747,0.259392638809842,3.1494864794503803,1.1217812175532016,5.362840947577063,4.812146257200217,1.7027667788283178,1.0,121.95914735199942,19916.70623742932,45.00153498158093,364.9066210248734,3466.3909381167887,0.0,1388.815,17.456826028806038,1388.9247081825565,1343.0,1429.0,86.0,-42.07410185254606,5800.0,2.011185539689676,2793.3873,2745.43,95.04423953985851,2740.23,3001.5,261.27,3.4024726732257466,241.62750768769263,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,F3,Short load spike response,3,0,15,11.255,12.25,True,inferred_event,Spike and recovery inferred from RPM/current transition,-0.9207085,3.1176722938400294,3.1176722938400294,4.7430085,9.045300000000001,1.5213300350300922,0.054774345501887485,-1.5361097532866503,1.531348,1.6348920081448803,1.6348920081448803,2.9056480000000002,5.2601,1.7772721289995494,-0.5072844924595367,-1.0761537033714872,10.866992500000002,1.2367495108928688,1.2367495108928688,2.5070074999999985,4.557400000000001,2.027093989461188,0.30093686259166363,-0.628591480500114,3.7312600770741646,1.2695324111246948,5.481384839284001,4.932892566200324,1.4690438956434742,1.0,168.67432029256787,35112.58581900794,41.889146887334846,381.97466918745044,987.9706191545074,0.0,1378.15,21.081449191172794,1378.3112311811146,1339.0,1429.0,90.0,-62.216755418887054,5800.0,2.0737749657424387,2858.3094,2746.25,122.23562586512988,2741.85,3002.25,260.4000000000001,4.276500852746377,377.91103877596674,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,16,11.505,12.5,False,relabelled_healthy,Outside transient fault interval,-0.8884224999999999,3.5826044720348005,3.5826044720348005,5.2909775,10.447099999999999,1.4768522568707956,0.023575657657258466,-1.7607634388621154,1.5348760000000001,1.6648829753240917,1.6648829753240917,2.9091760000000004,5.2601,1.7473756673100045,-0.5897218666424042,-0.9967292963467407,10.901399999999999,1.498821206648745,1.498821206648745,2.631800000000002,4.7537,1.7559132392345282,0.2113680862214877,-1.2361173937800878,4.225323080436306,1.1443103853869976,5.586213101465272,4.928315100493806,1.3220795179734375,1.0,244.5261132219942,62835.44940630638,30.01041902256104,1099.9009751668204,261.64573272974576,0.0,1367.955,18.925194186586303,1368.085905562951,1339.0,1429.0,90.0,-50.93572339308326,5800.0,2.136008858879862,2922.24575,2999.25,112.23581818847988,2745.37,3002.25,256.8800000000001,3.840738520655899,322.5522583064577,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,17,12.505,13.5,False,relabelled_healthy,Outside transient fault interval,-0.9267044999999999,4.211839771006223,4.211839771006223,5.3592955,10.5836,1.2724357504985633,-0.016146608658081155,-1.7508843560124658,1.5962125,1.5826454254171243,1.5826454254171243,2.5204125,4.1911000000000005,1.5925313778578778,-0.5482034155648655,-1.2652005506313746,10.882669,1.7622747014977544,1.7622747014977544,2.6876309999999997,4.9069,1.525091972162902,0.36370422447171313,-1.3384139962259227,4.83218096957911,0.5811936485259938,5.470286292374239,1.6281430979660065,1.1320532750764734,1.0,240.44987889827397,61493.600613591,28.62650067686883,427.7344989450621,3243.481659459592,0.0,1357.515,5.272549193701279,1357.525239176053,1339.0,1375.0,36.0,0.9190729768237751,6000.0,2.20869266720019,2998.3582499999993,2997.9,0.8660077583370881,2997.3,2999.85,2.549999999999727,0.028882731352635676,-2.6586889672238634,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,18,13.505,14.5,False,relabelled_healthy,Outside transient fault interval,-0.9451054999999999,3.9849978378814397,3.9849978378814397,5.538394500000001,10.690100000000001,1.3898111681145602,-0.11252130301876813,-1.4629201663650786,1.585619,1.5953940074285726,1.5953940074285726,2.303919,4.136,1.4441065901415884,-0.15934253548145474,-1.7829253915643648,10.815443999999998,1.7425717861436871,1.7425717861436871,2.711756000000003,5.270800000000001,1.556180366033081,0.13409598012120424,-1.0788534696815333,4.6327147804200886,0.9135439252058395,5.678166757072853,2.363469996699854,1.2256672439821483,1.0,227.03178087586517,61815.2558938054,39.00835575868153,108.57889801931933,10153.130540329243,0.0,1356.09,5.191521934847238,1356.099937320255,1339.0,1369.0,30.0,0.6981174529376658,4400.0,2.209954043629018,2996.9207499999993,2996.775,0.8199432526096149,2995.81,2998.2,2.3899999999998727,0.027359524025105268,1.6127728193194786,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,19,14.505,15.5,False,relabelled_healthy,Outside transient fault interval,-0.9622874999999997,3.7626953224508823,3.7626953224508823,5.5104125,10.491399999999999,1.464485436043947,-0.20634754077744347,-1.1841544347927866,1.5465784999999999,1.6506961485348386,1.6506961485348386,2.0208215000000003,3.8463000000000003,1.224223792969824,0.042864219962138454,-1.9385165102896569,10.774198000000002,1.7543143846232352,1.7543143846232352,2.7080980000000014,5.1822,1.543678843277344,-0.1661447440247469,-0.9899468748559701,4.467694352177363,1.1529035179842833,5.746881199174253,2.8187170363544,1.2863192389992995,1.0,216.0571420880138,63063.170315134426,44.93024083649734,201.77024399121197,16169.791899650207,0.0,1356.205,5.068823828068993,1356.2144723457275,1338.0,1371.0,33.0,-2.638715967899469,4000.0,2.21084448683804,2998.3814999999995,2998.35,0.38930418697983693,2997.45,2999.25,1.800000000000182,0.012983810998695028,0.8844071101758345,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,20,15.505,16.5,False,relabelled_healthy,Outside transient fault interval,-0.9671199999999999,3.6734493382378366,3.6734493382378366,5.5103800000000005,10.3848,1.5000560760811648,-0.2467652159246163,-1.082121081972433,1.528553,1.6834816486053539,1.6834816486053539,2.119047,3.9768,1.258728897790767,0.0693255670771337,-1.9211228410014296,10.762185500000001,1.7676001062852846,1.7676001062852849,2.7571855000000003,5.184699999999999,1.5598468738465892,-0.26380077525652473,-0.999367763048232,4.410527251648124,1.2314953520273728,5.7709286913043085,3.007936670628309,1.3084441750468339,1.0,211.5342961698615,63439.459899388996,47.0061215322071,307.74846317428796,18375.37454585749,0.0,1357.41,6.874001745708245,1357.4274050570807,1319.0,1371.0,52.0,3.9054976374416883,9800.0,2.209467909192516,2999.1944999999996,2998.95,0.7296709875004922,2997.9,3000.75,2.849999999999909,0.024328898559279576,1.870471761790956,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,21,16.505,17.5,False,relabelled_healthy,Outside transient fault interval,-0.956592,3.5674273925247593,3.5674273925247593,5.517308000000001,10.419500000000001,1.5465789189041521,-0.28456743063974965,-1.111063519087534,1.4953105,1.73443657847145,1.73443657847145,2.4518105,4.7118,1.4136063148303573,-0.022979098960474544,-1.6905814228469633,10.773404999999999,1.7703565444494507,1.7703565444494507,2.767204999999999,5.172700000000001,1.563077792818593,-0.38298211412839334,-1.134758703731383,4.343842853988936,1.2788939398651187,5.8783712004346285,3.313998296818765,1.3532651612929645,1.0,205.7787440788532,62356.13341778668,47.991987083427375,694.7004259750792,19261.62466823136,0.0,1359.15,5.701534881064923,1359.1619587083799,1349.0,1371.0,22.0,1.9068476711932623,3800.0,2.2070565422491195,2999.7495,2999.7,0.4886202513199842,2998.95,3001.05,2.100000000000364,0.01628870181726788,-0.4105452636335279,1.0,0
F3_spike_cc_0.2_1A_3.csv,F3_spike_cc_0.2_1A_3.csv,fault,HEALTHY,Baseline/recovery region of fault run,3,0,22,17.505,18.5,False,relabelled_healthy,Outside transient fault interval,-0.9607579999999999,3.470954882958867,3.470954882958867,5.382642,9.9886,1.550766916166737,-0.33406909069626883,-1.0261443544369917,1.476706,1.773554149346447,1.773554149346447,2.373306,4.6518999999999995,1.3381638225562837,-0.009127965485106129,-1.6758945981607651,10.7698165,1.7777890375625984,1.7777890375625982,2.786316499999999,4.934399999999999,1.567293104597001,-0.4643973285870078,-1.1717767202593867,4.2841050386606705,1.3485496594140596,5.875809984025372,3.4129146125627,1.371537329500752,1.0,203.33459467997636,63360.788318461724,49.4617810242778,777.5730708856145,0.0,0.0,1359.35,6.173937155494864,1359.3640204154294,1332.0,1383.0,51.0,0.7569189229718393,7000.0,2.2072283418643894,3000.429,3000.15,0.6100483587388998,2999.25,3001.8,2.550000000000182,0.020332037809889847,1.2705617640513753,1.0,0
