timestamp_ms,ax,ay,az,acs_adc,rpm
284880,-6.1304,-1.1935,12.8078,1303,3065.76
284885,-2.4804,2.7031,7.7991,1289,3065.13
284890,3.2262,3.8403,9.5337,1292,3065.13
284895,1.3767,0.4381,13.3094,1293,3065.13
284900,-6.5326,-0.8368,12.3565,1295,3065.13
284905,-1.5514,2.8754,7.7045,1291,3064.51
284910,3.5039,3.9121,9.8689,1291,3064.51
284915,0.5626,0.1041,13.5596,1288,3064.51
284920,-6.8522,-0.3735,11.9507,1295,3064.51
284925,-0.6572,2.9688,7.5992,1289,3064.19
284930,3.735,3.7529,10.0545,1291,3064.19
284935,-0.17,-0.3077,13.7667,1289,3064.19
284940,-7.0605,0.0227,11.4563,1291,3064.19
284945,0.0646,3.0586,7.6495,1298,3064.19
284950,3.9636,3.6272,10.3777,1295,3064.19
284955,-0.9098,-0.6237,14.0073,1291,3064.19
284960,-7.2197,0.5375,10.9463,1291,3064.19
284965,0.7482,3.1687,7.7249,1287,3064.19
284970,4.1108,3.4285,10.7081,1291,3064.19
284975,-1.7573,-1.0211,14.0839,1293,3064.19
284980,-7.1251,0.9637,10.5129,1291,3064.19
284985,1.2594,3.3255,7.9152,1289,3064.04
284990,4.1994,3.1651,11.1043,1292,3064.04
284995,-2.569,-1.3012,14.1066,1291,3064.04
285000,-6.9061,1.3575,10.0329,1303,3064.04
285005,1.6747,3.3866,8.1547,1287,3064.04
285010,4.1767,2.8407,11.4431,1291,3064.04
285015,-3.2765,-1.5502,14.0288,1289,3064.04
285020,-6.5469,1.6795,9.5445,1291,3064.04
285025,1.9944,3.4644,8.333,1295,3064.04
285030,4.0366,2.4816,11.7914,1291,3064.04
285035,-3.9971,-1.6723,13.89,1289,3064.04
285040,-5.9233,1.9812,9.0788,1293,3063.88
285045,2.2302,3.5937,8.6072,1287,3063.88
285050,3.6787,2.0578,12.1805,1288,3063.88
285055,-4.6005,-1.7549,13.7583,1295,3063.88
285060,-5.1691,2.217,8.6574,1289,3063.73
285065,2.5151,3.7254,8.849,1287,3063.73
285070,3.2166,1.634,12.3984,1289,3063.73
285075,-5.1918,-1.6568,13.4039,1293,3063.73
285080,-4.2928,2.3739,8.2887,1294,3063.41
285085,2.7198,3.8104,9.1219,1291,3063.41
285090,2.6492,1.1971,12.8329,1289,3063.41
285095,-5.6467,-1.4569,13.1142,1288,3063.41
285100,-3.3579,2.551,7.9954,1291,3063.1
285105,2.9724,3.8499,9.3541,1295,3063.1
285110,1.9788,0.7889,13.1346,1287,3063.1
285115,-6.1639,-1.1612,12.7204,1292,3063.1
285120,-2.4134,2.7162,7.8398,1289,3062.63
285125,3.2717,3.9073,9.6223,1291,3062.63
285130,1.2737,0.4322,13.3644,1291,3062.63
285135,-6.511,-0.7685,12.2799,1289,3062.63
285140,-1.5036,2.8635,7.7249,1292,3062.16
285145,3.4919,3.8128,9.8414,1291,3062.16
285150,0.5602,0.0575,13.5823,1287,3062.16
285155,-6.8354,-0.3639,11.898,1293,3062.16
285160,-0.6081,2.982,7.6794,1291,3062.16
285165,3.7709,3.7517,10.1119,1292,3062.16
285170,-0.2227,-0.3124,13.7631,1288,3062.16
285175,-7.0114,0.1113,11.376,1291,3062.16
285180,0.1496,3.0598,7.7033,1294,3061.85
285185,3.9504,3.6009,10.4291,1294,3061.85
285190,-0.9266,-0.6285,13.9833,1289,3061.85
285195,-7.1036,0.5543,11.0038,1291,3061.85
285200,0.6991,3.1855,7.829,1288,3061.69
285205,4.1192,3.3974,10.7667,1293,3061.69
285210,-1.6807,-0.9768,14.0516,1293,3061.69
285215,-7.0928,0.9433,10.568,1291,3061.69
285220,1.2438,3.3363,7.9057,1287,3061.69
285225,4.2353,3.134,11.0325,1288,3061.69
285230,-2.4181,-1.2582,14.121,1287,3061.69
285235,-6.9013,1.306,10.058,1292,3061.69
285240,1.6388,3.4058,8.1774,1285,3061.69
285245,4.1958,2.8311,11.3844,1288,3061.69
285250,-3.1651,-1.5514,14.0564,1287,3061.69
285255,-6.5146,1.6257,9.5517,1292,3061.69
285260,1.9513,3.4836,8.3749,1291,3061.22
285265,4.0773,2.5187,11.7711,1286,3061.22
285270,-3.8571,-1.6568,13.975,1286,3061.22
285275,-5.9915,1.968,9.1243,1292,3061.22
285280,2.2146,3.6117,8.5892,1289,3061.22
285285,3.7601,2.1464,12.0476,1299,3061.22
285290,-4.4065,-1.7142,13.7391,1289,3061.22
285295,-5.2948,2.1548,8.7197,1293,3061.07
285300,2.4098,3.7122,8.8861,1291,3061.07
285305,3.3603,1.7071,12.378,1288,3061.07
285310,-4.9572,-1.6269,13.4841,1301,3061.07
285315,-4.4377,2.3703,8.327,1293,3060.91
285320,2.6995,3.7613,9.0573,1293,3060.91
285325,2.7497,1.3096,12.6498,1288,3060.91
285330,-5.4743,-1.5359,13.1585,1293,3060.91
285335,-3.5386,2.5379,8.1032,1293,3060.76
285340,2.9485,3.8642,9.2703,1295,3060.76
285345,2.1368,0.996,13.034,1287,3060.76
285350,-5.8993,-1.2342,12.8569,1291,3060.76
285355,-2.6408,2.6803,7.8458,1290,3060.76
285360,3.1999,3.9121,9.5146,1297,3060.76
285365,1.4653,0.5531,13.2292,1291,3060.76
285370,-6.3027,-0.9385,12.3972,1293,3060.76
285375,-1.7609,2.7773,7.7536,1289,3060.6
285380,3.4584,3.8942,9.8043,1288,3060.6
285385,0.8009,0.1903,13.4758,1290,3060.6
285390,-6.6283,-0.4669,12.044,1295,3060.6
285395,-0.8882,2.8982,7.6148,1279,3060.29
285400,3.6966,3.7721,10.0197,1291,3060.29
285405,0.1113,-0.1628,13.7451,1289,3060.29
285410,-6.8666,-0.0563,11.5377,1295,3060.29
285415,-0.1365,3.0358,7.689,1292,3060.44
285420,3.9217,3.6188,10.3286,1292,3060.44
285425,-0.6069,-0.4896,13.9211,1290,3060.44
285430,-7.033,0.3436,11.0492,1291,3060.44
285435,0.5531,3.1651,7.7548,1293,3060.44
285440,4.0941,3.5578,10.6757,1293,3060.44
285445,-1.3048,-0.8068,14.0468,1285,3060.44
