timestamp_ms,ax,ay,az,acs_adc,rpm
26588,1.5586,1.749,11.7591,1267,2956.1
26593,-4.5406,-1.4006,12.5229,1257,2956.1
26598,-3.1987,1.9261,9.4691,1253,2956.1
26603,2.715,3.3794,9.9264,1253,2956.83
26608,2.0542,2.0327,11.6586,1255,2956.83
26613,-4.361,-1.3264,12.6581,1245,2956.83
26618,-3.6081,1.7933,9.4906,1247,2956.83
26623,2.6288,3.3196,9.8569,1242,2956.83
26628,2.3906,2.2841,11.5472,1247,2956.83
26633,-4.2497,-1.33,12.6498,1243,2956.83
26638,-3.9887,1.5933,9.7432,1251,2956.83
26643,2.5462,3.1987,9.7336,1240,2956.83
26648,2.6528,2.4828,11.2707,1235,2956.83
26653,-4.0402,-1.1037,12.8317,1239,2956.83
26658,-4.3419,1.3479,9.8533,1271,2956.83
26663,2.381,3.219,9.7205,1226,2956.83
26668,2.8252,2.7653,11.2504,1264,2956.83
26673,-3.9804,-0.923,12.8233,1267,2956.83
26678,-4.7034,1.1061,10.094,1243,2956.83
26683,2.3451,3.1328,9.5541,1229,2956.68
26688,3.0526,2.9844,11.0947,1257,2956.68
26693,-3.8164,-0.7661,12.8401,1223,2956.68
26698,-4.877,0.9661,10.3453,1237,2956.68
26703,2.0877,3.0538,9.4355,1225,2956.83
26708,3.0933,3.2178,10.9331,1241,2956.83
26713,-3.6332,-0.5315,12.9083,1259,2956.83
26718,-5.0302,0.6931,10.4399,1237,2956.83
26723,1.8531,3.061,9.2943,1241,2957.27
26728,3.1556,3.4369,10.9235,1237,2957.27
26733,-3.4644,-0.3938,12.7695,1239,2957.27
26738,-5.1523,0.3651,10.6386,1269,2957.27
26743,1.6137,2.9401,9.1255,1237,2957.41
26748,3.1364,3.535,10.756,1261,2957.41
26753,-3.2693,-0.1329,12.7252,1251,2957.41
26758,-5.199,0.0958,10.8397,1263,2957.41
26763,1.2186,2.9137,9.0489,1251,2957.41
26768,3.0993,3.5997,10.6386,1247,2957.41
26773,-3.0347,-0.0455,12.7036,1239,2957.41
26778,-5.2553,-0.1975,11.0325,1251,2957.41
26783,0.8212,2.794,8.9124,1263,2958.0
26788,3.055,3.7002,10.6985,1231,2958.0
26793,-2.7557,0.0838,12.4032,1267,2958.0
26798,-5.2241,-0.4501,11.3186,1311,2958.0
26803,0.4082,2.6935,8.8573,1244,2957.85
26808,3.0023,3.7828,10.6027,1245,2957.85
26813,-2.3451,0.2693,12.4211,1244,2957.85
26818,-5.2756,-0.6907,11.3749,1245,2957.85
26823,-0.067,2.6145,8.9268,1257,2958.0
26828,2.9808,3.8235,10.483,1255,2958.0
26833,-1.8651,0.5016,12.3529,1239,2958.0
26838,-5.1523,-0.8559,11.6478,1259,2958.0
26843,-0.4657,2.5426,8.855,1240,2958.29
26848,2.9389,3.8008,10.471,1258,2958.29
26853,-1.3312,0.6752,12.1494,1235,2958.29
26858,-5.0601,-1.0451,11.8944,1315,2958.29
26863,-0.9912,2.4433,8.928,1319,2958.43
26868,2.8766,3.7457,10.4782,1245,2958.43
26873,-0.6979,0.8655,12.129,1235,2958.43
26878,-4.9979,-1.2019,11.9159,1251,2958.43
26883,-1.5155,2.3595,8.9495,1243,2958.87
26888,2.8683,3.6547,10.3298,1245,2958.87
26893,-0.0622,1.0666,11.9602,1244,2958.87
26898,-4.8339,-1.3455,12.074,1245,2958.87
26903,-1.9896,2.2039,8.8933,1243,2959.16
26908,2.8072,3.6069,10.3513,1245,2959.16
26913,0.6177,1.2869,11.8669,1246,2959.16
26918,-4.7501,-1.3659,12.3661,1237,2959.16
26923,-2.4672,2.0925,9.0633,1241,2959.02
26928,2.7701,3.5326,10.2831,1245,2959.02
26933,1.1205,1.5886,11.7902,1245,2959.02
26938,-4.6328,-1.4401,12.2966,1238,2959.02
26943,-2.9329,1.9752,9.2692,1241,2959.02
26948,2.7354,3.3806,10.1275,1250,2958.87
26953,1.6712,1.8028,11.6885,1242,2958.87
26958,-4.5418,-1.4042,12.5791,1245,2958.87
26963,-3.3866,1.8627,9.3865,1253,2958.87
26968,2.6755,3.3243,10.082,1247,2958.43
26973,2.1284,2.1249,11.5281,1244,2958.43
26978,-4.3551,-1.2965,12.7288,1244,2958.43
26983,-3.8104,1.6843,9.5385,1263,2958.43
26988,2.6109,3.2968,9.9719,1245,2957.7
26993,2.4122,2.3667,11.4646,1249,2957.7
26998,-4.1958,-1.2055,12.7443,1255,2957.7
27003,-4.1503,1.5395,9.7157,1257,2957.7
27008,2.5774,3.3028,9.8438,1285,2956.68
27013,2.7557,2.6109,11.2611,1245,2956.68
27018,-4.0175,-1.0391,12.7934,1253,2956.68
27023,-4.4927,1.2749,9.8976,1324,2956.68
27028,2.4002,3.213,9.7288,1319,2955.96
27033,2.8958,2.818,11.1905,1325,2955.96
27038,-3.8618,-0.9158,12.7647,1319,2955.96
27043,-4.7537,1.0511,10.1454,1323,2955.96
27048,2.2589,3.0945,9.5181,1327,2955.37
27053,3.0682,3.0574,11.0277,1334,2955.37
27058,-3.7409,-0.7278,12.8353,1325,2955.37
27063,-4.9488,0.7877,10.3394,1331,2955.37
27068,1.974,3.0119,9.3146,1304,2955.08
27073,3.049,3.2549,10.9726,1331,2955.08
27078,-3.6081,-0.5399,12.7539,1325,2955.08
27083,-5.126,0.5112,10.5524,1330,2955.08
27088,1.7286,2.9604,9.3087,1335,2955.08
27093,3.0682,3.4333,10.8254,1333,2955.08
27098,-3.4309,-0.334,12.6965,1325,2955.08
27103,-5.1631,0.2753,10.7799,1341,2955.08
27108,1.4533,2.9341,9.1231,1328,2954.5
27113,3.0514,3.6524,10.7775,1335,2954.5
27118,-3.2226,-0.0251,12.7192,1331,2954.5
27123,-5.1799,0.012,10.8984,1336,2954.5
27128,1.0175,2.8814,9.0848,1336,2955.23
27133,3.0263,3.7134,10.665,1331,2955.23
27138,-2.824,0.0838,12.5217,1309,2955.23
27143,-5.2086,-0.322,11.2252,1331,2955.23
27148,0.6273,2.7737,8.8897,1331,2954.94
27153,3.0311,3.7601,10.6961,1335,2954.94
27158,-2.4576,0.2334,12.4726,1327,2954.94
27163,-5.1811,-0.5962,11.2671,1333,2954.94
27168,0.1413,2.66,8.983,1333,2954.94
27173,2.8994,3.7804,10.5884,1337,2954.94
27178,-1.9261,0.3448,12.2368,1333,2954.94
27183,-5.0661,-0.8404,11.5724,1334,2954.94
27188,-0.3998,2.5462,8.7879,1337,2954.94
27193,2.8838,3.7505,10.5536,1335,2954.94
27198,-1.4222,0.5794,12.2511,1333,2954.94
27203,-5.0996,-1.1372,11.5999,1332,2954.94
27208,-0.905,2.4995,8.9603,1342,2954.79
27213,2.7653,3.6955,10.4686,1335,2954.79
27218,-0.8068,0.7889,12.0943,1333,2954.79
27223,-4.9728,-1.1983,11.9758,1339,2954.79
27228,-1.5119,2.3391,8.8753,1337,2954.79
27233,2.7354,3.7218,10.4782,1333,2954.79
27238,-0.1053,1.0846,11.9997,1335,2954.79
27243,-4.8411,-1.3934,12.0189,1337,2954.79
27248,-2.0051,2.2793,9.1159,1336,2955.23
27253,2.7845,3.6224,10.3465,1330,2955.23
27258,0.5854,1.3527,11.7795,1349,2955.23
27263,-4.7046,-1.3336,12.3864,1328,2955.23
27268,-2.545,2.1021,9.1339,1333,2955.52
27273,2.7725,3.5985,10.2987,1333,2955.52
27278,1.2031,1.5909,11.7436,1337,2955.52
27283,-4.5394,-1.4425,12.3996,1335,2955.52
27288,-3.0035,2.0171,9.2835,1331,2955.52
27293,2.7653,3.4309,10.1742,1337,2955.67
27298,1.7693,1.8615,11.5903,1337,2955.67
27303,-4.4532,-1.3922,12.6079,1333,2955.67
27308,-3.5135,1.7621,9.3637,1343,2955.67
27313,2.6456,3.322,10.0545,1331,2956.39
27318,2.2146,2.0997,11.5041,1335,2956.39
27323,-4.3084,-1.4006,12.6162,1331,2956.39
27328,-3.9349,1.6388,9.6367,1342,2956.39
27333,2.5989,3.231,9.8653,1327,2956.83
27338,2.5391,2.3858,11.3617,1333,2956.83
27343,-4.1575,-1.2222,12.8365,1333,2956.83
27348,-4.2808,1.4664,9.8282,1337,2956.83
27353,2.4744,3.2573,9.8258,1327,2957.27
27358,2.7342,2.6947,11.321,1333,2957.27
27363,-4.0749,-1.0379,12.8521,1333,2957.27
27368,-4.6304,1.2857,10.0281,1335,2957.27
27373,2.3583,3.1927,9.6774,1325,2957.85
27378,2.9269,2.9173,11.066,1337,2957.85
27383,-3.9313,-0.7649,12.9071,1327,2957.85
27388,-4.8231,1.0499,10.2053,1335,2957.85
27393,2.2242,3.1771,9.4176,1333,2958.0
27398,3.0538,3.158,11.0732,1341,2958.0
27403,-3.7421,-0.6285,12.9263,1332,2958.0
27408,-4.9716,0.8248,10.3872,1335,2958.0
27413,2.0255,3.1029,9.3685,1340,2958.14
27418,3.1412,3.2274,10.9104,1337,2958.14
27423,-3.5051,-0.4824,12.8018,1327,2958.14
27428,-5.0542,0.5267,10.6063,1336,2958.14
27433,1.7274,2.9951,9.147,1336,2957.85
27438,3.1568,3.4213,10.7919,1338,2957.85
27443,-3.4022,-0.2981,12.8018,1323,2957.85
27448,-5.1906,0.1796,10.7129,1341,2957.85
27453,1.3324,2.8742,9.1901,1332,2958.0
27458,3.0706,3.4919,10.7392,1341,2958.0
27463,-3.1412,-0.1987,12.6222,1332,2958.0
27468,-5.2792,-0.0718,10.9295,1342,2958.0
27473,1.0104,2.8287,8.983,1335,2958.14
27478,3.0059,3.6799,10.6889,1338,2958.14
27483,-2.9473,0.0251,12.6665,1333,2958.14
27488,-5.3044,-0.31,11.0421,1337,2958.14
27493,0.6213,2.8359,9.068,1335,2958.43
27498,2.9939,3.7673,10.6171,1338,2958.43
27503,-2.5391,0.164,12.4714,1333,2958.43
27508,-5.2517,-0.4872,11.3533,1335,2958.43
27513,0.2574,2.6971,8.8286,1343,2958.43
27518,3.0215,3.7972,10.6243,1352,2958.43
27523,-2.1799,0.3915,12.3517,1332,2958.43
27528,-5.1787,-0.7302,11.3892,1337,2958.43
27533,-0.1915,2.6683,8.9184,1336,2958.73
27538,2.9808,3.7972,10.495,1339,2958.73
27543,-1.6113,0.4956,12.2224,1325,2958.73
27548,-5.0254,-0.9038,11.7029,1335,2958.73
27553,-0.6752,2.4864,8.764,1342,2958.73
27558,2.9616,3.7733,10.5141,1336,2958.73
27563,-0.9996,0.7326,12.1793,1332,2958.73
27568,-5.0314,-1.2019,11.7041,1349,2958.73
27573,-1.1181,2.4122,8.9292,1337,2958.87
27578,2.806,3.5973,10.3418,1336,2958.87
27583,-0.4118,0.905,12.0177,1335,2958.87
27588,-4.9129,-1.3168,12.0572,1343,2958.87
27593,-1.6879,2.2697,8.904,1337,2958.87
27598,2.7964,3.5937,10.3609,1335,2958.87
27603,2.0961,2.1069,11.576,1337,2958.87
27608,-4.8495,-1.4437,12.1171,1335,2958.87
27613,-3.784,1.8112,9.6379,1336,2958.58
27618,2.7354,3.5051,10.2867,1337,2958.58
27623,2.4636,2.3547,11.4359,1341,2958.58
27628,-4.7633,-1.4018,12.4247,1333,2958.58
27633,-4.1492,1.5862,9.7037,1335,2958.58
27638,2.7198,3.5398,10.2376,1339,2958.0
27643,2.7318,2.6001,11.3725,1331,2958.0
27648,-4.0306,-1.0008,12.8221,1339,2958.0
27653,-4.4221,1.397,9.9252,1339,2958.0
27658,2.4169,3.2298,9.6079,1341,2957.85
27663,2.9975,2.7988,11.2061,1339,2957.85
27668,-3.869,-0.9254,12.8138,1331,2957.85
27673,-4.7046,1.0391,10.137,1335,2957.85
27678,2.2769,3.1113,9.4822,1333,2957.85
27683,3.0598,3.0143,11.1845,1337,2957.85
27688,-3.729,-0.7649,12.8497,1311,2957.85
27693,-4.9057,0.8188,10.2723,1341,2957.85
27698,2.0578,3.0538,9.4068,1333,2958.14
27703,3.0742,3.1843,10.9283,1335,2958.14
27708,-3.6152,-0.589,12.8281,1338,2958.14
27713,-5.0733,0.565,10.4902,1335,2958.14
27718,1.7957,2.9736,9.2536,1333,2958.29
27723,3.0861,3.4034,10.9164,1335,2958.29
27728,-3.5183,-0.3639,12.8437,1335,2958.29
27733,-5.2265,0.3412,10.6506,1336,2958.29
27738,1.5502,2.9939,9.25,1333,2958.29
27743,3.0502,3.5566,10.7895,1341,2958.29
27748,-3.3088,-0.158,12.718,1334,2958.29
27753,-5.1822,0.1808,10.9235,1337,2958.29
27758,1.2031,2.9305,8.9711,1338,2958.29
27763,3.1029,3.7421,10.7619,1341,2958.29
27768,-3.0502,0.0024,12.6941,1333,2958.29
27773,-5.2876,-0.1341,11.0121,1333,2958.29
27778,0.8643,2.8539,8.995,1337,2958.14
27783,3.1137,3.729,10.6494,1336,2958.14
27788,-2.6647,0.0802,12.4858,1331,2958.14
27793,-5.1858,-0.4274,11.2923,1339,2958.14
27798,0.425,2.7378,8.819,1337,2958.14
27803,2.9939,3.7541,10.5979,1341,2958.14
27808,-2.2745,0.2729,12.481,1333,2958.14
27813,-5.1858,-0.6931,11.2647,1352,2958.14
27818,-0.0634,2.6504,8.9507,1337,2957.85
27823,2.9054,3.7002,10.5105,1339,2957.85
27828,-1.7573,0.4334,12.2583,1335,2957.85
27833,-5.1332,-0.9254,11.6526,1337,2957.85
27838,-0.5279,2.4816,8.7771,1337,2957.56
27843,2.8503,3.7553,10.58,1337,2957.56
27848,-1.2438,0.662,12.2308,1337,2957.56
27853,-5.0996,-1.1672,11.6562,1338,2957.56
27858,-1.0343,2.4397,8.9747,1335,2957.12
27863,2.8144,3.7254,10.4782,1342,2957.12
27868,-0.6249,0.8847,12.0177,1336,2957.12
27873,-4.974,-1.2151,12.0907,1339,2957.12
27878,-1.5658,2.3248,8.8873,1337,2957.12
27883,2.8216,3.7266,10.4567,1343,2957.12
27888,0.0622,1.1253,11.989,1333,2957.12
27893,-4.8255,-1.33,12.1075,1336,2957.12
27898,-2.0542,2.3116,9.1435,1339,2957.27
27903,2.8299,3.6033,10.2568,1336,2957.27
27908,0.7159,1.336,11.8166,1338,2957.27
27913,-4.6292,-1.3527,12.396,1335,2957.27
27918,-2.5594,2.0961,9.0501,1342,2957.12
27923,2.8024,3.5518,10.2472,1340,2957.12
27928,1.3479,1.6149,11.7472,1335,2957.12
27933,-4.5238,-1.5024,12.3888,1342,2957.12
27938,-3.0035,1.9632,9.2943,1336,2957.56
27943,2.7581,3.3962,10.0999,1339,2957.56
27948,1.822,1.8292,11.6203,1339,2957.56
27953,-4.3958,-1.4066,12.6821,1341,2957.56
27958,-3.5063,1.7382,9.3685,1337,2957.7
27963,2.6312,3.3375,9.9958,1331,2957.7
27968,2.1955,2.1344,11.5089,1349,2957.7
27973,-4.3227,-1.3791,12.6402,1335,2957.7
27978,-3.9169,1.6328,9.6259,1333,2957.41
