timestamp_ms,ax,ay,az,acs_adc,rpm
10609,-0.7111,2.745,8.2624,1463,2953.92
10614,2.6707,3.8559,10.4267,1445,2953.92
10619,-0.8942,0.4489,12.8329,1433,2953.92
10624,-4.853,-0.9206,11.661,1444,2953.92
10629,-1.2079,2.5594,8.2863,1468,2954.36
10634,2.478,3.8511,10.3346,1445,2954.36
10639,-0.6943,0.6776,12.7886,1437,2954.36
10644,-4.6148,-1.1492,11.8657,1451,2954.36
10649,-1.6963,2.5031,8.3246,1471,2954.5
10654,2.387,3.9025,10.2987,1443,2954.5
10659,-0.4202,0.8906,12.6725,1444,2954.5
10664,-4.4053,-1.3575,12.0752,1437,2954.5
10669,-2.2517,2.4553,8.3354,1466,2954.36
10674,2.241,3.8894,10.1742,1443,2954.36
10679,-0.0443,1.1025,12.4666,1445,2954.36
10684,-4.1946,-1.4796,12.2667,1444,2954.36
10689,-2.7677,2.3691,8.4791,1471,2954.36
10694,2.1967,3.899,10.0485,1449,2954.36
10699,0.3735,1.4102,12.3744,1439,2954.36
10704,-3.8223,-1.5981,12.4451,1439,2954.36
10709,-3.2549,2.2541,8.5904,1477,2954.36
10714,2.1368,3.8223,9.8916,1449,2954.36
10719,0.9278,1.5502,12.2116,1439,2954.36
10724,-3.4656,-1.7178,12.5696,1443,2954.36
10729,-3.7182,2.1368,8.77,1454,2954.21
10734,2.0949,3.7314,9.7947,1449,2954.21
10739,1.4174,1.834,12.0823,1443,2954.21
10744,-3.1627,-1.7298,12.6701,1447,2954.21
10749,-4.1671,1.9656,8.9854,1469,2954.5
10754,1.962,3.5829,9.5505,1448,2954.5
10759,1.8759,2.0614,11.9327,1445,2954.5
10764,-2.897,-1.6867,12.7814,1448,2954.5
10769,-4.537,1.834,9.1985,1460,2954.5
10774,1.8375,3.5027,9.4212,1445,2954.5
10779,2.2661,2.3068,11.7555,1451,2954.5
10784,-2.6635,-1.5335,12.9478,1437,2954.5
10789,-4.8746,1.6412,9.4391,1453,2954.65
10794,1.664,3.3794,9.2895,1444,2954.65
10799,2.5355,2.6396,11.6179,1449,2954.65
10804,-2.4397,-1.3623,13.0316,1438,2954.65
10809,-5.1056,1.4796,9.8007,1443,2954.65
10814,1.4796,3.3579,9.2081,1461,2954.36
10819,2.7378,2.8826,11.4563,1447,2954.36
10824,-2.1679,-1.1133,13.0508,1439,2954.36
10829,-5.2732,1.2175,10.0425,1453,2954.36
10834,1.2989,3.2801,8.9854,1454,2955.08
10839,2.9437,3.1041,11.3066,1445,2955.08
10844,-1.8675,-0.8739,13.1154,1438,2955.08
10849,-5.3762,0.9062,10.2484,1455,2955.08
10854,1.0786,3.1352,8.7508,1455,2955.81
10859,3.061,3.2681,11.0636,1437,2955.81
10864,-1.6089,-0.6177,13.0484,1443,2955.81
10869,-5.3762,0.5614,10.5477,1447,2955.81
10874,0.7326,2.9772,8.6395,1461,2956.1
10879,3.0311,3.3998,10.8864,1445,2956.1
10884,-1.4545,-0.3903,13.0987,1439,2956.1
10889,-5.3546,0.2358,10.6901,1439,2956.1
10894,0.3699,2.8934,8.491,1451,2956.1
10899,2.9353,3.5913,10.8278,1447,2956.1
10904,-1.3755,-0.1508,13.0137,1435,2956.1
10909,-5.2816,-0.0898,11.0121,1445,2956.1
10914,-0.0168,2.8036,8.4312,1456,2956.1
10919,2.8216,3.6966,10.7452,1447,2956.1
10924,-1.2426,0.0718,12.9957,1446,2956.1
10929,-5.217,-0.3328,11.2851,1443,2956.1
10934,-0.4609,2.7533,8.3342,1461,2956.39
10939,2.6851,3.8283,10.5955,1447,2956.39
10944,-1.1193,0.3388,12.961,1439,2956.39
10949,-5.0422,-0.6261,11.5245,1445,2956.39
10954,-0.8703,2.6671,8.3426,1461,2956.39
10959,2.6348,3.8966,10.4615,1447,2956.39
10964,-0.9026,0.565,12.8365,1439,2956.39
10969,-4.7776,-0.8847,11.7064,1445,2956.39
10974,-1.3408,2.6635,8.2624,1451,2955.52
10979,2.5115,3.9289,10.3142,1449,2955.52
10984,-0.5986,0.7506,12.7575,1445,2955.52
10989,-4.5466,-1.148,11.8956,1448,2955.52
10994,-1.7765,2.5091,8.3558,1470,2956.54
10999,2.4217,3.8487,10.2244,1444,2956.54
11004,-0.267,0.9002,12.5767,1445,2956.54
11009,-4.2665,-1.4246,12.0704,1444,2956.54
11014,-2.3224,2.3607,8.3366,1469,2955.81
11019,2.2733,3.8271,10.1945,1449,2955.81
11024,0.0826,1.1564,12.487,1451,2955.81
11029,-4.0306,-1.6005,12.2679,1445,2955.81
11034,-2.8323,2.2613,8.5042,1469,2955.96
11039,2.1512,3.7888,10.0137,1449,2955.96
11044,0.4908,1.324,12.3014,1437,2955.96
11049,-3.8211,-1.6747,12.3948,1439,2955.96
11054,-3.3028,2.235,8.6718,1472,2955.96
11059,2.0782,3.7733,9.9455,1443,2955.96
11064,0.9756,1.6508,12.2104,1443,2955.96
11069,-3.5171,-1.7059,12.5947,1447,2955.96
11074,-3.8116,2.1524,8.8346,1470,2955.81
11079,1.9932,3.7182,9.7815,1451,2955.81
11084,1.4401,1.889,12.0919,1439,2955.81
11089,-3.2489,-1.6652,12.7072,1449,2955.81
11094,-4.1887,2.0351,9.0333,1468,2955.96
11099,1.9609,3.6763,9.5852,1445,2955.96
11104,1.9225,2.15,11.9985,1445,2955.96
11109,-2.9185,-1.5634,12.8329,1447,2955.96
11114,-4.537,1.8256,9.1542,1463,2955.37
11119,1.8747,3.5291,9.4332,1439,2955.37
11124,2.3798,2.3463,11.7711,1449,2955.37
11129,-2.6205,-1.5371,12.9095,1435,2955.37
11134,-4.8495,1.6161,9.4655,1459,2956.1
11139,1.7502,3.401,9.2464,1437,2956.1
11144,2.6456,2.5977,11.6526,1447,2956.1
11149,-2.4217,-1.4162,12.9885,1439,2956.1
11154,-5.0937,1.3659,9.6666,1443,2956.1
11159,1.5323,3.3196,9.1004,1459,2956.98
11164,2.8144,2.8563,11.4706,1447,2956.98
11169,-2.1991,-1.2067,13.028,1438,2956.98
11174,-5.2804,1.1684,9.9575,1449,2956.98
11179,1.306,3.1975,8.9459,1450,2955.96
11184,2.9209,3.1101,11.3018,1444,2955.96
11189,-1.9728,-0.9349,13.0209,1437,2955.96
11194,-5.4121,0.9505,10.1897,1451,2955.96
11199,1.0439,3.1388,8.8633,1453,2955.96
11204,2.9928,3.2717,11.1809,1439,2955.96
11209,-1.7502,-0.65,13.0592,1443,2955.96
11214,-5.3989,0.68,10.5381,1439,2955.96
11219,0.7757,3.1232,8.6874,1452,2956.1
11224,3.0023,3.5279,10.9882,1439,2956.1
11229,-1.5909,-0.3723,13.0711,1443,2956.1
11234,-5.3474,0.3124,10.7404,1439,2956.1
11239,0.4286,2.9784,8.5569,1447,2956.39
11244,3.0035,3.5961,10.8601,1443,2956.39
11249,-1.3563,-0.1137,13.0364,1437,2956.39
11254,-5.2804,0.0144,11.0014,1445,2956.39
11259,0.0359,2.8718,8.3749,1459,2956.54
11264,2.9245,3.7074,10.7296,1445,2956.54
11269,-1.2198,0.0575,12.9287,1437,2956.54
11274,-5.1248,-0.3651,11.2683,1439,2956.54
11279,-0.3687,2.6935,8.2504,1461,2956.83
11284,2.7713,3.7481,10.5836,1443,2956.83
11289,-1.063,0.2993,12.8664,1436,2956.83
11294,-5.0075,-0.6991,11.4862,1445,2956.83
11299,-0.8116,2.6312,8.3067,1452,2956.83
11304,2.5809,3.7888,10.4351,1443,2956.83
11309,-0.9182,0.4717,12.7934,1433,2956.83
11314,-4.8686,-0.9541,11.746,1446,2956.83
11319,-1.2881,2.5438,8.2768,1463,2956.83
11324,2.4768,3.8822,10.3418,1443,2956.83
11329,-0.7075,0.7027,12.7228,1435,2956.83
11334,-4.6938,-1.1097,11.8621,1446,2956.83
11339,-1.7801,2.5438,8.3246,1469,2956.98
11344,2.4026,3.9289,10.2376,1445,2956.98
11349,-0.4238,0.9194,12.6605,1443,2956.98
11354,-4.4005,-1.3024,12.0776,1439,2956.98
11359,-2.2278,2.4265,8.351,1465,2956.98
11364,2.387,3.8942,10.1418,1446,2956.98
11369,0.0347,1.1085,12.4223,1443,2956.98
11374,-4.0881,-1.4964,12.2152,1439,2956.98
11379,-2.7102,2.3607,8.4396,1469,2957.41
11384,2.3188,3.8403,10.0892,1451,2957.41
11389,0.4633,1.3276,12.3684,1437,2957.41
11394,-3.8415,-1.6568,12.4199,1439,2957.41
11399,-3.1639,2.2015,8.5521,1471,2957.7
11404,2.2015,3.7589,9.8749,1443,2957.7
11409,0.9038,1.5694,12.2763,1439,2957.7
11414,-3.6212,-1.7538,12.5492,1439,2957.7
11419,-3.6093,2.1272,8.7173,1464,2958.0
11424,2.0782,3.6476,9.7683,1446,2958.0
11429,1.2953,1.7813,12.147,1437,2958.0
11434,-3.3279,-1.7705,12.6593,1447,2958.0
11439,-4.0701,1.998,8.904,1451,2958.14
11444,1.9441,3.5769,9.6798,1443,2958.14
11449,1.749,1.9932,12.068,1440,2958.14
11454,-3.0969,-1.6963,12.821,1449,2958.14
11459,-4.458,1.8759,9.1674,1467,2958.29
11464,1.8806,3.5458,9.511,1439,2958.29
11469,2.1009,2.3212,11.8393,1453,2958.29
11474,-2.8419,-1.5311,12.8664,1433,2958.29
11479,-4.7704,1.7873,9.3087,1453,2958.29
11484,1.7849,3.4608,9.3721,1443,2958.29
11489,2.4972,2.5498,11.6921,1448,2958.29
11494,-2.5355,-1.397,12.9933,1436,2958.29
11499,-5.0099,1.5682,9.6343,1438,2958.29
11504,1.6424,3.4034,9.1459,1453,2958.29
11509,2.8108,2.745,11.4874,1437,2958.29
11514,-2.2577,-1.2797,13.0292,1435,2958.29
11519,-5.1739,1.3216,9.7552,1447,2958.29
11524,1.5024,3.2705,9.0321,1449,2958.58
11529,3.0155,2.8946,11.3988,1445,2958.58
11534,-2.0638,-1.0762,13.028,1437,2958.58
11539,-5.3056,1.0487,10.0892,1450,2958.58
11544,1.2306,3.1783,8.8538,1453,2959.02
11549,3.0538,3.0957,11.2623,1439,2959.02
11554,-1.8375,-0.8296,13.1023,1443,2959.02
11559,-5.442,0.753,10.3453,1447,2959.02
11564,0.9553,3.0897,8.7628,1448,2959.16
11569,3.0502,3.2741,11.0504,1444,2959.16
11574,-1.7274,-0.6273,13.0987,1439,2959.16
11579,-5.4528,0.5279,10.5129,1443,2959.16
11584,0.6716,2.988,8.6084,1453,2959.6
11589,3.0095,3.5183,10.9762,1445,2959.6
11594,-1.5838,-0.3759,13.0987,1437,2959.6
11599,-5.4336,0.2083,10.8218,1440,2959.6
11604,0.3639,2.9377,8.4886,1451,2959.75
11609,2.9509,3.638,10.8218,1455,2959.75
11614,-1.4688,-0.1018,13.0508,1439,2959.75
11619,-5.3403,-0.0036,11.0732,1439,2959.75
11624,0.0168,2.8252,8.4108,1459,2959.89
11629,2.897,3.7481,10.7212,1447,2959.89
11634,-1.3132,0.1077,13.0532,1438,2959.89
11639,-5.1511,-0.2682,11.2324,1443,2959.89
11644,-0.3352,2.7426,8.2301,1460,2959.89
11649,2.8706,3.8152,10.5824,1443,2959.89
11654,-1.087,0.2586,12.9,1433,2959.89
11659,-4.9859,-0.5698,11.5017,1443,2959.89
11664,-0.7626,2.6755,8.2875,1455,2960.04
11669,2.7473,3.8247,10.4567,1445,2960.04
11674,-0.899,0.4717,12.8605,1437,2960.04
11679,-4.8219,-0.8787,11.6418,1447,2960.04
11684,-1.1815,2.5534,8.2289,1464,2960.92
11689,2.5558,3.8188,10.319,1445,2960.92
11694,-0.6776,0.644,12.8186,1440,2960.92
11699,-4.6627,-1.1289,11.8645,1445,2960.92
11704,-1.6855,2.5199,8.2492,1465,2960.48
11709,2.4744,3.8571,10.2496,1443,2960.48
11714,-0.4585,0.8715,12.7527,1453,2960.48
11719,-4.4927,-1.2881,12.0081,1439,2960.48
11724,-2.0901,2.4517,8.321,1479,2960.77
11729,2.3667,3.8846,10.2065,1447,2960.77
11734,-0.1472,1.0391,12.5923,1443,2960.77
11739,-4.2964,-1.4341,12.2404,1439,2960.77
11744,-2.5558,2.3918,8.3869,1465,2960.92
11749,2.2613,3.8762,10.1634,1449,2960.92
11754,0.2574,1.2534,12.4906,1435,2960.92
11759,-4.0139,-1.5479,12.3361,1439,2960.92
11764,-2.9497,2.3284,8.4479,1467,2960.77
11769,2.2362,3.8271,9.9958,1447,2960.77
11774,0.6704,1.4784,12.3792,1443,2960.77
11779,-3.7792,-1.6688,12.4786,1439,2960.77
11784,-3.3603,2.2446,8.6131,1452,2960.62
11789,2.1943,3.7769,9.8126,1447,2960.62
11794,1.136,1.6328,12.226,1439,2960.62
11799,-3.468,-1.7023,12.6306,1453,2960.62
11804,-3.7649,2.0674,8.7927,1460,2961.06
11809,2.0865,3.6643,9.6606,1423,2961.06
11814,1.5897,1.8304,12.1386,1437,2961.06
11819,-3.2274,-1.7514,12.7288,1449,2961.06
11824,-4.2042,2.0039,8.9687,1461,2961.21
11829,2.0075,3.5506,9.4978,1440,2961.21
11834,1.9513,2.0387,11.9614,1448,2961.21
11839,-3.0215,-1.6747,12.8724,1439,2961.21
11844,-4.5622,1.8471,9.1578,1468,2961.21
11849,1.9046,3.4884,9.4056,1439,2961.21
11854,2.2446,2.3152,11.8621,1449,2961.21
11859,-2.8228,-1.5598,12.9431,1435,2961.21
11864,-4.8411,1.7334,9.4032,1445,2961.21
11869,1.7202,3.4453,9.268,1447,2961.21
11874,2.5618,2.545,11.7555,1447,2961.21
11879,-2.6372,-1.4293,12.9742,1437,2961.21
11884,-5.1164,1.5646,9.5864,1443,2961.21
11889,1.64,3.383,9.1339,1452,2961.65
11894,2.818,2.7869,11.5712,1447,2961.65
11899,-2.375,-1.2079,13.0448,1435,2961.65
11904,-5.2565,1.3934,9.9156,1451,2961.65
11909,1.4736,3.2789,8.9854,1451,2962.09
11914,3.0394,2.9521,11.3784,1445,2962.09
11919,-2.1021,-1.0271,13.046,1435,2962.09
11924,-5.3738,1.1396,10.0485,1451,2962.09
11929,1.2737,3.2106,8.8131,1455,2962.52
11934,3.1328,3.1125,11.2875,1439,2962.52
11939,-1.8615,-0.8511,13.0759,1444,2962.52
11944,-5.4061,0.8535,10.2699,1447,2962.52
11949,1.0594,3.0682,8.6479,1449,2963.11
11954,3.1412,3.2525,11.1223,1439,2963.11
11959,-1.7609,-0.6213,13.1166,1443,2963.11
11964,-5.4121,0.6225,10.4818,1439,2963.11
11969,0.7961,3.0167,8.5688,1460,2963.4
11974,3.1232,3.4381,11.0085,1444,2963.4
11979,-1.6149,-0.4824,13.1095,1439,2963.4
11984,-5.4684,0.3196,10.7512,1438,2963.4
11989,0.4573,2.9293,8.4156,1448,2963.69
11994,3.0598,3.5446,10.9188,1446,2963.69
11999,-1.5359,-0.2598,13.0879,1438,2963.69
12004,-5.3917,0.0634,10.9379,1439,2963.69
12009,0.2286,2.8443,8.351,1459,2963.84
12014,2.9532,3.6392,10.7919,1440,2963.84
12019,-1.3934,0.0072,13.0676,1439,2963.84
12024,-5.3008,-0.1389,11.2085,1438,2963.84
12029,-0.1688,2.8012,8.3713,1449,2963.4
12034,2.885,3.7733,10.6805,1445,2963.4
12039,-1.3024,0.1856,13.0149,1439,2963.4
12044,-5.2206,-0.3627,11.3222,1439,2963.4
12049,-0.5255,2.745,8.2612,1453,2963.26
12054,2.8299,3.8128,10.5189,1447,2963.26
12059,-1.0546,0.3567,12.9239,1436,2963.26
12064,-5.0278,-0.6452,11.5245,1443,2963.26
12069,-0.9038,2.6707,8.2277,1455,2963.11
12074,2.7438,3.8367,10.3932,1447,2963.11
12079,-0.8882,0.4752,12.8473,1443,2963.11
12084,-4.8447,-0.8906,11.7388,1449,2963.11
12089,-1.2498,2.6073,8.2085,1471,2963.26
12094,2.6276,3.8678,10.3633,1439,2963.26
12099,-0.6309,0.6752,12.7767,1443,2963.26
12104,-4.6627,-1.0906,11.9363,1443,2963.26
12109,-1.6807,2.5223,8.1989,1455,2963.55
12114,2.4684,3.8547,10.2496,1445,2963.55
12119,-0.4082,0.8511,12.6474,1443,2963.55
12124,-4.5011,-1.2965,12.068,1445,2963.55
12129,-2.0901,2.4229,8.2923,1465,2963.84
