timestamp_ms,ax,ay,az,acs_adc,rpm
9629,-3.5267,-1.4078,12.1446,1461,2902.76
9634,-2.8335,2.1787,8.8633,1497,2902.48
9639,1.9872,3.7553,10.1694,1455,2902.48
9644,0.4776,1.6376,11.7974,1467,2902.48
9649,-2.873,-1.6065,12.4307,1459,2902.48
9654,-3.7242,1.8411,9.2057,1465,2902.48
9659,1.7322,3.5111,9.9072,1477,2902.62
9664,1.5981,2.1787,11.5053,1465,2902.62
9669,-2.3248,-1.5502,12.5839,1455,2902.62
9674,-4.4281,1.4162,9.6426,1465,2902.62
9679,1.4629,3.3291,9.6893,1478,2902.48
9684,2.3343,2.7749,11.2551,1459,2902.48
9689,-1.895,-1.0953,12.6378,1465,2902.48
9694,-4.8231,1.0558,10.137,1460,2902.48
9699,1.0199,3.1939,9.4367,1471,2902.62
9704,2.6635,3.2992,10.9738,1471,2902.62
9709,-1.6101,-0.4681,12.6031,1460,2902.62
9714,-4.8842,0.4645,10.6925,1461,2902.62
9719,0.431,2.9592,9.1171,1481,2903.04
9724,2.6384,3.626,10.7595,1461,2903.04
9729,-1.476,0.091,12.5468,1455,2903.04
9734,-4.7262,-0.1999,11.2025,1467,2903.04
9739,-0.3555,2.7569,8.8765,1497,2903.04
9744,2.4241,3.7972,10.5201,1459,2903.04
9749,-1.3575,0.5231,12.3852,1464,2903.04
9754,-4.3898,-0.8607,11.6681,1463,2903.04
9759,-1.3228,2.5283,8.7604,1484,2903.04
9764,2.1512,3.8738,10.3813,1470,2903.04
9769,-0.972,0.9792,12.1649,1462,2903.04
9774,-3.9085,-1.2821,12.0596,1459,2903.04
9779,-2.3667,2.3296,8.8418,1503,2902.9
9784,1.9884,3.8319,10.2723,1465,2902.9
9789,-0.1053,1.4042,11.9758,1462,2902.9
9794,-3.2956,-1.5275,12.3158,1467,2902.9
9799,-3.3399,2.0794,9.08,1503,2902.48
9804,1.8854,3.6883,10.1179,1459,2902.48
9809,1.1145,1.9357,11.6897,1469,2902.48
9814,-2.5941,-1.5682,12.4858,1461,2902.48
9819,-4.1037,1.7286,9.396,1465,2902.48
9824,1.6783,3.462,9.8474,1471,2902.48
9829,2.0901,2.4253,11.4215,1461,2902.48
9834,-2.0279,-1.3827,12.5947,1461,2902.48
9839,-4.6663,1.2139,9.7671,1465,2902.48
9844,1.2594,3.1987,9.5158,1479,2902.34
9849,2.5953,2.9485,11.1223,1462,2902.34
9854,-1.6951,-0.8739,12.6115,1455,2902.34
9859,-4.9309,0.7183,10.3825,1463,2902.34
9864,0.7554,3.049,9.2584,1482,2902.34
9869,2.6372,3.4848,10.8972,1461,2902.34
9874,-1.5754,-0.2777,12.5732,1455,2902.34
9879,-4.865,0.1245,10.9367,1463,2902.34
9884,0.0706,2.8886,8.9639,1495,2902.06
9889,2.5103,3.8104,10.6973,1465,2902.06
9894,-1.5227,0.3256,12.4163,1463,2902.06
9899,-4.5633,-0.4633,11.4646,1461,2902.06
9904,-0.8404,2.6576,8.8298,1497,2901.92
9909,2.308,3.8822,10.477,1461,2901.92
9914,-1.2055,0.7709,12.2583,1459,2901.92
9919,-4.0175,-1.0546,11.7914,1459,2901.92
9924,-1.8196,2.4349,8.7568,1501,2902.06
9929,2.0853,3.8247,10.319,1465,2902.06
9934,-0.498,1.166,11.995,1460,2902.06
9939,-3.5255,-1.4784,12.1578,1469,2902.06
9944,-2.9113,2.1512,8.9004,1479,2902.2
9949,1.8783,3.711,10.1442,1467,2902.2
9954,0.5279,1.6221,11.8142,1465,2902.2
9959,-2.9365,-1.6412,12.4642,1455,2902.2
9964,-3.802,1.8268,9.2237,1461,2902.2
9969,1.7154,3.5039,9.9563,1481,2902.48
9974,1.6017,2.2158,11.5963,1467,2902.48
9979,-2.3391,-1.421,12.621,1455,2902.48
9984,-4.4568,1.5562,9.7025,1469,2902.48
9989,1.4641,3.3926,9.6438,1481,2902.48
9994,2.4541,2.7246,11.2192,1455,2902.48
9999,-1.8148,-1.0534,12.5851,1464,2902.48
10004,-4.8183,0.9625,10.1227,1455,2902.48
10009,1.0056,3.1304,9.3721,1477,2902.34
10014,2.7318,3.1939,10.9355,1459,2902.34
10019,-1.5107,-0.5411,12.5899,1460,2902.34
10024,-4.9428,0.3364,10.7308,1461,2902.34
10029,0.3496,2.8635,9.0261,1481,2902.34
10034,2.6085,3.5829,10.7033,1461,2902.34
10039,-1.4856,0.0299,12.542,1453,2902.34
10044,-4.7704,-0.2167,11.2384,1465,2902.34
10049,-0.4477,2.715,8.8621,1496,2902.48
10054,2.3858,3.8642,10.5824,1459,2902.48
10059,-1.4293,0.571,12.3672,1463,2902.48
10064,-4.3922,-0.7841,11.655,1462,2902.48
10069,-1.3575,2.5678,8.7305,1497,2902.76
10074,2.1991,3.9325,10.4375,1465,2902.76
10079,-0.9972,1.0175,12.1602,1460,2902.76
10084,-3.8188,-1.2749,12.0309,1455,2902.76
10089,-2.3164,2.2901,8.8059,1501,2903.04
10094,2.0638,3.8283,10.2436,1463,2903.04
10099,0.0036,1.3922,11.88,1461,2903.04
10104,-3.1663,-1.5826,12.2894,1465,2903.04
10109,-3.3279,2.0075,9.0309,1501,2904.02
10114,1.8507,3.559,10.0784,1455,2904.02
