timestamp_ms,ax,ay,az,acs_adc,rpm
115328,3.207,3.7038,10.5656,1354,2983.15
115333,0.1041,0.3843,12.4929,1359,2983.15
115338,-5.8562,-0.9313,11.7735,1355,2983.15
115343,-1.4281,2.5774,8.248,1357,2983.44
115348,3.1591,3.7745,10.6015,1361,2983.44
115353,0.2646,0.4501,12.4666,1359,2983.44
115358,-5.7401,-1.0247,11.7819,1355,2983.44
115363,-1.6293,2.5582,8.3043,1363,2983.0
115368,3.1292,3.7469,10.5584,1357,2983.0
115373,0.5686,0.5746,12.451,1357,2983.0
115378,-5.7545,-1.0487,12.0428,1363,2983.0
115383,-1.8711,2.466,8.2851,1359,2982.7
115388,3.1424,3.7445,10.471,1363,2982.7
115393,0.7458,0.656,12.3708,1357,2982.7
115398,-5.6719,-1.1337,11.9363,1357,2982.7
115403,-2.1296,2.4888,8.4108,1365,2982.26
115408,3.1017,3.7373,10.4854,1365,2982.26
115413,0.9936,0.729,12.384,1354,2982.26
115418,-5.5809,-1.1205,12.1637,1355,2982.26
115423,-2.3786,2.381,8.3917,1357,2981.81
115428,3.0873,3.7565,10.4064,1359,2981.81
115433,1.342,0.8619,12.2715,1353,2981.81
115438,-5.4755,-1.239,12.1518,1356,2981.81
115443,-2.5666,2.4253,8.4288,1370,2982.26
115448,3.0323,3.7074,10.4028,1359,2982.26
115453,1.5155,0.905,12.1805,1354,2982.26
115458,-5.442,-1.2402,12.3313,1357,2982.26
115463,-2.8276,2.3391,8.4312,1362,2981.96
115468,2.9844,3.6643,10.3453,1365,2981.96
115473,1.81,1.0355,12.1721,1357,2981.96
115478,-5.3463,-1.3156,12.3493,1357,2981.96
115483,-3.055,2.3032,8.5377,1368,2981.66
115488,2.909,3.6296,10.2819,1355,2981.66
115493,2.047,1.1672,12.1194,1356,2981.66
115498,-5.3726,-1.3108,12.4786,1359,2981.66
115503,-3.2908,2.2302,8.5605,1355,2981.81
115508,2.8479,3.6009,10.1957,1355,2981.81
115513,2.2242,1.2534,12.0871,1353,2981.81
115518,-5.2253,-1.3551,12.4498,1359,2981.81
115523,-3.553,2.2541,8.6119,1363,2981.66
115528,2.7354,3.5686,10.1514,1362,2981.66
115533,2.4648,1.33,12.0117,1357,2981.66
115538,-5.2194,-1.3072,12.6821,1366,2981.66
115543,-3.7757,2.2218,8.673,1365,2981.81
115548,2.8084,3.565,10.0952,1361,2981.81
115553,2.6228,1.4808,11.9578,1357,2981.81
115558,-5.102,-1.2953,12.7108,1365,2981.81
115563,-3.9911,2.1871,8.7819,1356,2981.81
115568,2.7306,3.5506,10.0688,1356,2981.81
115573,2.8491,1.5646,11.9495,1364,2981.81
115578,-5.0206,-1.2785,12.8676,1367,2981.81
115583,-4.2114,2.0806,8.8071,1357,2981.81
115588,2.7569,3.5494,9.9347,1355,2981.81
115593,3.0347,1.6975,11.9614,1359,2981.81
115598,-4.9273,-1.2953,12.8233,1384,2981.81
115603,-4.397,2.071,8.9076,1367,2981.66
115608,2.7438,3.5434,9.8797,1353,2981.66
115613,3.1807,1.7561,11.8489,1365,2981.66
115618,-4.8016,-1.239,12.9742,1363,2981.66
115623,-4.5753,1.9525,8.989,1361,2981.81
115628,2.6624,3.5195,9.7528,1353,2981.81
115633,3.3112,1.8962,11.8202,1367,2981.81
115638,-4.6711,-1.3396,13.0628,1357,2981.81
115643,-4.7645,1.8543,8.9783,1361,2981.81
115648,2.6121,3.4572,9.8055,1352,2981.81
115653,3.4165,1.9728,11.6945,1367,2981.81
115658,-4.6124,-1.239,13.0652,1353,2981.81
115663,-4.938,1.7921,9.1327,1359,2981.81
115668,2.5438,3.4704,9.6223,1357,2981.81
115673,3.4919,2.1404,11.6777,1367,2981.81
115678,-4.4855,-1.2175,13.0855,1356,2981.81
115683,-5.1104,1.6867,9.2285,1357,2981.81
115688,2.4421,3.377,9.6714,1357,2982.11
115693,3.6464,2.2254,11.6071,1364,2982.11
115698,-4.4628,-1.2007,13.1621,1359,2982.11
115703,-5.2804,1.6412,9.3254,1357,2982.11
115708,2.405,3.3567,9.517,1358,2982.4
115713,3.6464,2.3463,11.576,1363,2982.4
115718,-4.3024,-1.0774,13.1968,1356,2982.4
115723,-5.4588,1.5778,9.4224,1357,2982.4
115728,2.3343,3.3686,9.5481,1357,2982.7
115733,3.7972,2.4612,11.4227,1355,2982.7
115738,-4.2138,-1.0104,13.2639,1356,2982.7
115743,-5.5964,1.5335,9.5134,1359,2982.7
115748,2.2685,3.3483,9.4415,1357,2982.55
115753,3.8475,2.5462,11.4682,1359,2982.55
115758,-4.0869,-0.911,13.3501,1354,2982.55
115763,-5.6383,1.3922,9.5804,1367,2982.55
115768,2.2218,3.4117,9.402,1355,2982.85
115773,3.8798,2.6181,11.3916,1357,2982.85
115778,-3.9313,-0.8966,13.2818,1355,2982.85
115783,-5.7413,1.33,9.6498,1371,2982.85
115788,2.1308,3.31,9.1925,1355,2982.4
115793,3.9456,2.6947,11.3581,1358,2982.4
115798,-3.7517,-0.826,13.2914,1355,2982.4
115803,-5.867,1.2306,9.7312,1363,2982.4
115808,2.0219,3.286,9.2488,1355,2982.4
115813,3.948,2.7617,11.3258,1355,2982.4
115818,-3.65,-0.7913,13.2447,1357,2982.4
115823,-5.8263,1.087,9.8701,1363,2982.4
115828,1.9465,3.2178,9.0872,1364,2982.11
115833,3.948,2.8371,11.2707,1357,2982.11
115838,-3.4931,-0.7266,13.2866,1358,2982.11
115843,-5.9831,1.0068,9.8354,1362,2982.11
115848,1.8028,3.2046,9.1459,1353,2981.96
115853,3.9157,2.9281,11.2396,1357,2981.96
115858,-3.3411,-0.753,13.2172,1359,2981.96
115863,-6.0214,0.8859,10.0209,1357,2981.96
115868,1.7454,3.1508,8.9352,1357,2982.26
115873,3.869,3.0382,11.1462,1355,2982.26
115878,-3.2932,-0.6273,13.2531,1362,2982.26
115883,-6.0669,0.814,10.0987,1355,2982.26
115888,1.5395,3.1711,8.9292,1343,2982.26
115893,3.8319,3.0897,11.1654,1356,2982.26
115898,-3.1627,-0.5758,13.1765,1356,2982.26
115903,-6.1339,0.7219,10.2328,1354,2982.26
115908,1.4796,3.1089,8.7891,1353,2982.26
115913,3.9049,3.2238,11.1342,1357,2982.26
115918,-2.9868,-0.4537,13.2854,1354,2982.26
115923,-6.1651,0.5758,10.3346,1355,2982.26
115928,1.3467,3.1196,8.8633,1353,2982.4
115933,3.8403,3.2848,10.9918,1362,2982.4
