timestamp_ms,ax,ay,az,acs_adc,rpm
19119,-5.0996,0.3903,10.574,1387,2922.13
19124,1.0582,2.9868,9.3673,1381,2922.27
19129,2.8838,3.4919,10.7847,1383,2922.27
19134,-2.8371,0.0778,12.5348,1381,2922.27
19139,-5.1236,-0.1377,10.9008,1374,2922.27
19144,0.3699,2.8718,9.1913,1383,2922.13
19149,2.8132,3.6009,10.6865,1383,2922.13
19154,-2.211,0.3484,12.3313,1375,2922.13
19159,-4.9536,-0.6201,11.1953,1381,2922.13
19164,-0.4094,2.6863,9.0549,1389,2922.27
19169,2.6444,3.6308,10.6195,1385,2922.27
19174,-1.1911,0.6069,12.1111,1379,2922.27
19179,-4.7956,-1.0762,11.5353,1383,2922.27
19184,-1.239,2.399,8.9615,1388,2922.27
19189,2.6205,3.6164,10.6602,1382,2922.27
19194,-0.1437,0.9445,11.8621,1387,2922.27
19199,-4.6136,-1.3659,11.8046,1384,2922.27
19204,-2.2015,2.2517,9.2835,1388,2922.13
19209,2.5331,3.4381,10.3932,1381,2922.13
19214,0.9972,1.336,11.6933,1387,2922.13
19219,-4.3862,-1.3431,12.2523,1383,2922.13
19224,-3.0251,2.0746,9.3937,1380,2922.13
19229,2.4565,3.4069,10.3837,1384,2922.13
19234,1.9321,1.8268,11.5401,1383,2922.13
19239,-4.0869,-1.2582,12.4115,1378,2922.13
19244,-3.7769,1.8375,9.6103,1390,2922.13
19249,1.8747,3.0933,9.5984,1383,2921.98
19254,3.0478,3.0263,10.9654,1381,2921.98
19259,-3.2836,-0.4956,12.5684,1379,2921.98
19264,-4.9309,0.5878,10.507,1379,2921.98
19269,1.4377,3.0035,9.3063,1379,2922.13
19274,2.9113,3.31,10.8565,1384,2922.13
19279,-3.0059,-0.1317,12.5911,1371,2922.13
19284,-5.0961,0.1209,10.7631,1380,2922.13
19289,0.7458,2.9006,9.2584,1387,2922.27
19294,2.7964,3.5434,10.7835,1380,2922.27
19299,-2.5977,0.164,12.4427,1371,2922.27
19304,-5.1092,-0.3795,11.0816,1385,2922.27
19309,0.0539,2.7557,9.1004,1379,2921.98
19314,2.7222,3.7002,10.7332,1385,2921.98
19319,-1.8519,0.5028,12.3146,1375,2921.98
19324,-4.9787,-0.7578,11.3641,1387,2921.98
19329,-0.8188,2.6252,9.0453,1387,2922.84
19334,2.6839,3.6703,10.5764,1383,2922.84
19339,-0.7626,0.7626,11.965,1381,2922.84
19344,-4.7022,-1.1444,11.8202,1381,2922.84
19349,-1.6723,2.3691,8.9399,1387,2922.41
19354,2.6516,3.6452,10.6315,1385,2922.41
19359,0.3831,1.1552,11.8405,1375,2922.41
19364,-4.5107,-1.4018,11.9495,1379,2922.41
19369,-2.5319,2.1428,9.2189,1384,2922.55
19374,2.5558,3.45,10.4076,1385,2922.55
19379,1.3922,1.5251,11.5736,1380,2922.55
19384,-4.2294,-1.403,12.3433,1389,2922.55
19389,-3.3519,1.8387,9.3266,1387,2922.41
19394,2.4529,3.3651,10.2963,1381,2922.41
19399,2.2362,2.0123,11.4598,1389,2922.41
19404,-3.96,-1.2605,12.4139,1379,2922.41
19409,-4.0294,1.7035,9.6989,1381,2922.41
19414,2.3236,3.237,10.0329,1379,2922.55
19419,2.6923,2.4876,11.2923,1382,2922.55
19424,-3.6871,-0.9565,12.6965,1375,2922.55
19429,-4.5538,1.2809,9.9,1391,2922.55
19434,2.0183,3.1627,9.8581,1379,2922.55
19439,2.9173,2.8922,11.0217,1384,2922.55
19444,-3.4058,-0.6153,12.6689,1379,2922.55
19449,-4.8578,0.9242,10.2137,1386,2922.55
19454,1.6496,3.1101,9.5768,1381,2922.41
19459,2.9509,3.1819,10.8505,1379,2922.41
19464,-3.1759,-0.1879,12.6701,1379,2922.41
19469,-5.0135,0.3388,10.5417,1385,2922.41
19474,1.0834,2.9724,9.42,1383,2922.27
19479,2.812,3.4237,10.7703,1385,2922.27
19484,-2.8264,0.0587,12.5827,1378,2922.27
19489,-5.1344,-0.182,10.9223,1381,2922.27
19494,0.3962,2.7916,9.2141,1387,2921.84
19499,2.7342,3.5829,10.7392,1383,2921.84
19504,-2.1811,0.346,12.2835,1375,2921.84
19509,-5.0673,-0.6213,11.2563,1389,2921.84
19514,-0.3663,2.6193,9.0357,1385,2921.7
19519,2.6851,3.6859,10.6865,1379,2921.7
19524,-1.2965,0.6105,12.1326,1383,2921.7
19529,-4.8973,-1.0175,11.5209,1379,2921.7
19534,-1.2857,2.4576,9.0764,1384,2921.84
19539,2.6444,3.6188,10.5405,1387,2921.84
19544,-0.1736,0.9266,11.8968,1375,2921.84
19549,-4.5825,-1.2881,11.8968,1384,2921.84
19554,-2.15,2.2565,9.1016,1391,2921.98
19559,2.5917,3.5362,10.4782,1375,2921.98
19564,0.9625,1.3731,11.7603,1379,2921.98
19569,-4.2533,-1.494,12.0704,1387,2921.98
19574,-3.0203,2.0602,9.2763,1384,2921.98
19579,2.5618,3.3555,10.2651,1381,2921.98
19584,1.9465,1.7609,11.5448,1385,2921.98
19589,-4.0414,-1.3647,12.4307,1382,2921.98
19594,-3.7074,1.7514,9.5265,1387,2922.13
19599,2.3523,3.304,10.1239,1373,2922.13
19604,2.5151,2.2589,11.2659,1385,2922.13
19609,-3.802,-1.1444,12.566,1382,2922.13
19614,-4.3551,1.4976,9.7923,1379,2922.13
19619,2.1368,3.1963,9.9515,1381,2921.98
19624,2.8683,2.727,11.1151,1387,2921.98
19629,-3.5877,-0.7374,12.6976,1381,2921.98
19634,-4.7537,1.1169,10.0856,1389,2921.98
19639,1.8268,3.1639,9.6642,1378,2922.41
19644,2.9221,3.0598,10.975,1382,2922.41
19649,-3.3447,-0.3472,12.7228,1383,2922.41
19654,-4.9608,0.6009,10.4471,1382,2922.41
19659,1.3539,3.067,9.42,1375,2922.27
19664,2.9389,3.3555,10.8517,1384,2922.27
19669,-3.0047,-0.0646,12.6091,1373,2922.27
19674,-5.0673,0.0682,10.7452,1382,2922.27
19679,0.7195,2.8814,9.2093,1387,2922.41
19684,2.7857,3.5518,10.7224,1384,2922.41
19689,-2.5127,0.2239,12.39,1373,2922.41
19694,-5.0817,-0.4597,10.9954,1387,2922.41
19699,-0.0575,2.7114,9.0692,1379,2922.84
19704,2.6612,3.5889,10.6769,1385,2922.84
19709,-1.7214,0.4393,12.2308,1375,2922.84
19714,-4.9464,-0.8823,11.3749,1383,2922.84
19719,-0.8787,2.5786,9.0644,1389,2923.12
19724,2.6217,3.6571,10.568,1385,2923.12
19729,-0.7027,0.7721,12.0464,1381,2923.12
19734,-4.7154,-1.2282,11.7136,1385,2923.12
19739,-1.725,2.3966,9.1291,1407,2923.41
19744,2.5809,3.5901,10.5536,1386,2923.41
19749,0.4022,1.1552,11.795,1380,2923.41
19754,-4.4053,-1.397,12.0093,1379,2923.41
19759,-2.5869,2.2422,9.1889,1386,2923.41
19764,2.5379,3.5111,10.398,1383,2923.41
19769,1.5167,1.579,11.5245,1382,2923.41
19774,-4.1396,-1.4641,12.2428,1387,2923.41
19779,-3.4129,1.901,9.3577,1385,2923.69
19784,2.5079,3.3579,10.2496,1378,2923.69
19789,2.32,1.9656,11.3725,1391,2923.69
19794,-3.8798,-1.2977,12.5636,1375,2923.69
19799,-4.033,1.6221,9.6355,1383,2923.69
19804,2.3308,3.2394,10.0353,1385,2923.55
19809,2.6947,2.4445,11.218,1371,2923.55
19814,-3.6847,-0.9912,12.6558,1378,2923.55
19819,-4.6005,1.2653,9.9036,1391,2923.55
19824,2.0937,3.134,9.7947,1375,2923.55
19829,2.9413,2.9006,11.054,1381,2923.55
19834,-3.4656,-0.6345,12.7264,1379,2923.55
19839,-4.9069,0.899,10.2532,1383,2923.55
19844,1.6771,3.0801,9.5792,1381,2923.55
19849,2.9341,3.1939,10.9307,1381,2923.55
19854,-3.2429,-0.2502,12.6988,1375,2923.55
19859,-5.0494,0.407,10.5249,1382,2923.55
19864,1.1121,2.9916,9.3757,1379,2923.55
19869,2.9042,3.4441,10.7153,1389,2923.55
19874,-2.8252,0.0431,12.5396,1379,2923.55
19879,-5.0996,-0.1508,10.811,1385,2923.55
19884,0.4525,2.885,9.2344,1382,2923.55
19889,2.7689,3.5757,10.665,1385,2923.55
19894,-2.2374,0.2945,12.4498,1373,2923.55
19899,-5.0338,-0.6512,11.1486,1388,2923.55
19904,-0.3172,2.6432,9.0908,1389,2923.55
19909,2.6504,3.6057,10.659,1381,2923.55
19914,-1.3144,0.5638,12.1877,1383,2923.55
19919,-4.8782,-1.057,11.4814,1387,2923.55
19924,-1.1911,2.5055,9.0285,1385,2923.41
19929,2.6001,3.6152,10.6291,1384,2923.41
19934,-0.2873,0.9158,11.9554,1379,2923.41
19939,-4.6328,-1.2989,11.8106,1383,2923.41
19944,-2.0506,2.3068,9.1004,1387,2923.26
19949,2.5678,3.571,10.5237,1383,2923.26
19954,0.8559,1.3012,11.7448,1374,2923.26
19959,-4.361,-1.4198,12.1578,1385,2923.26
19964,-2.8826,2.1009,9.2524,1385,2923.41
19969,2.5211,3.4752,10.3513,1381,2923.41
19974,1.8711,1.7478,11.4934,1384,2923.41
19979,-4.0151,-1.3575,12.2942,1383,2923.41
19984,-3.65,1.8196,9.4774,1385,2923.41
19989,2.4397,3.286,10.1323,1380,2923.41
19994,2.557,2.1847,11.3784,1387,2923.41
19999,-3.7852,-1.2175,12.5265,1375,2923.41
20004,-4.2437,1.5083,9.7492,1381,2923.41
20009,2.217,3.1807,9.9,1375,2923.26
20014,2.891,2.5929,11.1259,1387,2923.26
20019,-3.5913,-0.9038,12.6282,1379,2923.26
20024,-4.7274,1.1384,10.0221,1387,2923.26
20029,1.8794,3.1017,9.7241,1380,2923.26
20034,2.9389,2.9868,10.9475,1381,2923.26
20039,-3.3938,-0.4908,12.7252,1383,2923.26
20044,-5.0518,0.7242,10.3837,1379,2923.26
20049,1.4581,3.1149,9.5313,1380,2923.12
20054,2.9556,3.3591,10.8242,1389,2923.12
20059,-3.1388,-0.0982,12.6785,1379,2923.12
20064,-5.1056,0.2155,10.6662,1383,2923.12
20069,0.8787,2.9592,9.3039,1388,2922.98
20074,2.8467,3.5398,10.7428,1383,2922.98
20079,-2.6504,0.1652,12.4894,1373,2922.98
20084,-5.0194,-0.3017,10.9714,1384,2922.98
20089,0.158,2.7749,9.1111,1383,2922.84
20094,2.7952,3.6703,10.6554,1387,2922.84
20099,-1.8615,0.3903,12.2894,1379,2922.84
20104,-4.9189,-0.8499,11.2731,1381,2922.84
20109,-0.6273,2.557,8.9807,1390,2922.98
20114,2.7078,3.5997,10.6817,1383,2922.98
20119,-0.9182,0.6871,12.062,1383,2922.98
20124,-4.7561,-1.1971,11.57,1383,2922.98
20129,-1.5502,2.4229,9.0357,1389,2922.84
20134,2.5594,3.6021,10.5728,1378,2922.84
20139,0.1927,1.0439,11.8752,1375,2922.84
20144,-4.555,-1.3994,11.9052,1363,2922.84
20149,-2.411,2.2458,9.2165,1383,2922.55
20154,2.5582,3.4692,10.4782,1383,2922.55
20159,1.2941,1.5203,11.6346,1381,2922.55
20164,-4.2186,-1.3695,12.1817,1387,2922.55
20169,-3.2429,2.0063,9.3601,1395,2921.84
20174,2.5295,3.3579,10.3094,1380,2921.84
20179,2.1727,1.9297,11.394,1391,2921.84
20184,-3.887,-1.2965,12.4307,1374,2921.84
20189,-3.9397,1.6831,9.5193,1380,2921.84
20194,2.381,3.2932,10.0904,1387,2922.98
20199,2.7845,2.3607,11.1618,1385,2922.98
20204,-3.6679,-0.9984,12.6055,1379,2922.98
20209,-4.4963,1.3467,9.8545,1391,2922.98
20214,2.0865,3.1951,9.8916,1377,2922.84
20219,2.9473,2.7785,11.0277,1385,2922.84
20224,-3.4788,-0.6764,12.73,1383,2922.84
