timestamp_ms,ax,ay,az,acs_adc,rpm
17714,-2.9784,0.0515,11.9064,1395,2774.31
17719,-3.863,0.2526,10.9259,1399,2774.31
17724,0.1041,2.6851,9.8964,1402,2774.44
17729,1.9489,3.5099,10.3872,1402,2774.44
17734,-1.8411,0.9002,11.6454,1401,2774.44
17739,-3.6081,-0.8511,11.4275,1405,2774.44
17744,-1.719,2.0758,9.8521,1408,2774.18
17749,1.5802,3.2561,10.5153,1406,2774.18
17754,1.1432,1.9716,11.2432,1408,2774.18
17759,-3.1113,-0.9996,11.8262,1402,2774.18
17764,-3.2178,1.3024,10.2017,1401,2774.18
17769,1.1935,3.0011,10.2831,1401,2774.69
17774,2.2553,2.9712,10.7081,1403,2774.69
17779,-2.9233,-0.0682,11.9387,1395,2774.69
17784,-3.8786,0.2825,10.8745,1406,2774.69
17789,0.2298,2.7054,9.9659,1403,2776.49
17794,1.9345,3.468,10.4148,1415,2776.49
17799,-2.1332,0.8715,11.6657,1399,2776.49
17804,-3.6955,-0.7075,11.4455,1416,2776.49
17809,-1.5694,2.1751,9.7731,1406,2776.49
17814,1.6747,3.3387,10.477,1399,2776.49
17819,0.9337,1.8328,11.2791,1407,2776.49
17824,-3.1005,-1.087,11.8094,1400,2776.49
17829,-3.0897,1.3731,10.0796,1401,2776.49
17834,1.2773,2.9544,10.2831,1397,2777.14
17839,2.2613,2.7976,10.7667,1404,2777.14
17844,-2.9904,-0.2634,11.9471,1395,2777.14
17849,-3.8738,0.4274,10.7607,1407,2777.14
17854,0.3831,2.7821,10.0568,1402,2776.62
17859,1.9824,3.5015,10.4483,1406,2776.62
17864,-2.4074,0.7805,11.7268,1397,2776.62
17869,-3.7278,-0.5279,11.4108,1407,2776.62
17874,-1.2917,2.2182,9.7803,1405,2776.24
17879,1.7071,3.3962,10.4399,1397,2776.24
17884,0.6009,1.646,11.2372,1397,2776.24
17889,-3.1699,-1.1768,11.7711,1403,2776.24
17894,-2.9616,1.3946,10.0928,1406,2776.24
