timestamp_ms,ax,ay,az,acs_adc,rpm
15419,-0.3519,2.3762,10.0808,1550,2511.09
15424,0.6213,3.8188,10.3597,1523,2511.09
15429,-3.1639,1.7202,10.2843,1517,2511.09
15434,-0.8428,-0.644,12.1206,1515,2511.09
15439,-1.8603,0.7314,11.2061,1517,2511.09
15444,-0.0323,2.6384,10.0078,1529,2511.72
15449,0.4645,3.6344,10.3609,1528,2511.72
15454,-2.3894,0.929,10.3968,1515,2511.72
15459,-1.1839,-0.6273,12.1482,1517,2511.72
15464,-1.4066,1.4605,10.7308,1529,2511.72
15469,0.3244,3.1627,10.0784,1525,2512.35
15474,-0.2885,3.1232,10.4196,1523,2512.35
15479,-1.1947,0.146,10.9942,1516,2512.35
15484,-1.567,-0.6416,12.0488,1527,2512.35
15489,-0.8871,1.8998,10.2651,1531,2512.35
15494,0.6488,3.6105,10.2197,1515,2512.35
15499,-1.7466,2.5929,10.3561,1527,2512.35
15504,-0.6632,-0.3807,11.6646,1509,2512.35
15509,-1.919,-0.2897,11.7507,1519,2512.35
15514,-0.425,2.2565,10.167,1564,2512.35
15519,0.7242,3.8235,10.3394,1513,2512.35
15524,-3.0011,2.0135,10.2089,1525,2512.35
15529,-0.7961,-0.6488,11.9435,1517,2512.35
15534,-2.0063,0.3747,11.4203,1515,2512.35
15539,-0.1257,2.5319,10.0377,1549,2511.83
15544,0.6129,3.8523,10.4184,1515,2511.83
15549,-2.879,1.3324,10.222,1527,2511.83
15554,-1.0139,-0.6572,12.1805,1511,2511.83
15559,-1.6305,1.1181,10.9439,1515,2511.83
15564,0.0934,2.9018,10.1023,1533,2511.41
15569,0.0826,3.4381,10.4543,1514,2511.41
15574,-1.6975,0.5231,10.6973,1511,2511.41
15579,-1.3336,-0.6871,12.1111,1523,2511.41
15584,-1.0798,1.6987,10.4232,1519,2511.41
15589,0.4764,3.3998,10.1634,1525,2510.78
15594,-1.0511,2.891,10.3908,1516,2510.78
15599,-0.8404,-0.1197,11.2958,1518,2510.78
15604,-1.7346,-0.5243,11.9052,1515,2510.78
