timestamp_ms,ax,ay,az,acs_adc
1159531,-0.844,1.4748,10.9571,1384
1159536,-0.8607,1.4629,10.8912,1383
1159541,-0.8475,1.4784,10.908,1381
1159546,-0.9002,1.4569,10.9188,1381
1159551,-0.8009,1.4533,10.9559,1381
1159556,-0.844,1.5048,10.975,1385
1159561,-0.8727,1.4317,10.89,1385
1159566,-0.8392,1.4964,10.9355,1380
1159571,-0.8835,1.4856,10.8793,1385
1159576,-0.8464,1.5287,10.975,1383
1159581,-0.8475,1.4461,10.9008,1382
1159586,-0.8691,1.5036,10.9379,1379
1159591,-0.8775,1.5024,10.963,1384
1159596,-0.8703,1.4629,10.8649,1382
1159601,-0.8535,1.5191,10.9858,1383
1159606,-0.8787,1.47,10.8972,1381
1159611,-0.8356,1.4736,10.9882,1385
1159616,-0.8835,1.47,10.9008,1383
1159621,-0.8571,1.4832,10.9116,1383
1159626,-0.8571,1.4952,10.8948,1379
1159631,-0.8727,1.4712,10.8517,1381
1159636,-0.8368,1.4892,10.902,1381
1159641,-0.8954,1.4473,10.9295,1381
1159646,-0.8104,1.5287,10.8936,1379
1159651,-0.8715,1.494,10.9259,1382
1159656,-0.8248,1.5071,10.9343,1381
1159661,-0.8487,1.4952,10.9367,1371
1159666,-0.8583,1.4736,10.9283,1379
1159671,-0.8643,1.4772,10.9307,1384
1159676,-0.8643,1.4664,10.9176,1383
1159681,-0.8224,1.5,10.9319,1383
1159686,-0.8942,1.4712,10.9247,1379
1159691,-0.8882,1.482,10.8984,1383
1159696,-0.8499,1.4844,10.9391,1381
1159701,-0.8428,1.4952,10.896,1383
1159706,-0.826,1.494,10.8996,1385
1159711,-0.8727,1.4904,10.8386,1381
1159716,-0.8583,1.4952,10.9415,1385
1159721,-0.8882,1.4557,10.8804,1379
1159726,-0.8918,1.5036,10.9475,1381
1159731,-0.8715,1.5143,10.9295,1385
1159736,-0.8763,1.4533,10.8804,1383
1159741,-0.8344,1.5048,10.9499,1383
1159746,-0.8428,1.4688,10.884,1381
1159751,-0.8475,1.5167,10.9176,1381
1159756,-0.9134,1.4653,10.9056,1379
1159761,-0.8679,1.4653,10.9188,1381
1159766,-0.8871,1.482,10.9283,1385
1159771,-0.911,1.4569,10.9559,1383
1159776,-0.8368,1.482,10.9475,1386
1159781,-0.8643,1.4808,10.8601,1381
1159786,-0.8428,1.4904,10.9619,1381
1159791,-0.8607,1.4988,10.8601,1385
1159796,-0.8559,1.4988,10.9212,1381
1159801,-0.8547,1.4892,10.9116,1383
1159806,-0.8487,1.4569,10.8936,1380
1159811,-0.8009,1.5227,10.975,1387
1159816,-0.8823,1.4904,10.9247,1383
1159821,-0.8164,1.5012,10.9918,1383
1159826,-0.8978,1.5155,10.8876,1384
1159831,-0.8631,1.4952,10.9283,1384
1159836,-0.8607,1.4617,10.8948,1383
1159841,-0.8392,1.5071,10.9008,1382
1159846,-0.838,1.5036,10.9678,1381
1159851,-0.8775,1.4365,10.884,1385
1159856,-0.8176,1.5119,10.9487,1383
1159861,-0.8811,1.4401,10.9128,1385
1159866,-0.8212,1.5287,10.9415,1380
1159871,-0.8631,1.5095,10.9271,1383
1159876,-0.8667,1.47,10.9188,1385
1159881,-0.8571,1.4772,11.0217,1385
1159886,-0.899,1.4557,10.9367,1382
1159891,-0.8332,1.4868,11.0085,1374
1159896,-0.9062,1.4653,10.8888,1381
1159901,-0.8212,1.4497,10.908,1379
1159906,-0.8272,1.5143,10.9056,1379
1159911,-0.8966,1.5143,10.8888,1383
1159916,-0.8368,1.5071,10.9415,1379
1159921,-0.8691,1.482,10.9295,1383
1159926,-0.8152,1.506,10.9559,1386
1159931,-0.8499,1.4533,10.835,1387
1159936,-0.8164,1.5299,10.9092,1380
1159941,-0.8942,1.5071,10.9056,1383
1159946,-0.8703,1.4724,10.8828,1381
1159951,-0.8595,1.5107,10.9295,1383
1159956,-0.8799,1.4641,10.9044,1383
1159961,-0.8631,1.5095,10.9762,1382
1159966,-0.8823,1.4593,10.8601,1382
1159971,-0.8344,1.5036,10.9463,1386
1159976,-0.8954,1.4904,10.92,1383
1159981,-0.8859,1.4988,10.9008,1383
1159986,-0.8571,1.5107,10.9247,1383
