timestamp_ms,ax,ay,az,acs_adc
33241,-0.5997,1.6113,10.574,1493
33246,-0.9637,1.9357,10.4806,1482
33251,-1.1396,1.5191,11.0552,1491
33256,-0.7147,1.1576,11.1701,1481
33261,-0.6273,1.5921,10.5584,1495
33266,-1.1049,1.9549,10.5249,1494
33271,-1.0558,1.4808,11.1618,1481
33276,-0.5974,1.2462,11.1151,1496
33281,-0.6464,1.6879,10.5285,1483
33286,-1.1145,1.901,10.6123,1485
33291,-0.9816,1.3408,11.2312,1486
33296,-0.6009,1.2486,10.993,1494
33301,-0.6895,1.7753,10.4124,1493
33306,-1.1349,1.8711,10.6985,1485
33311,-0.9134,1.3001,11.2288,1481
33316,-0.6081,1.2785,10.9678,1495
33321,-0.8224,1.8112,10.4076,1484
33326,-1.1696,1.8004,10.8397,1485
33331,-0.8499,1.154,11.2707,1487
33336,-0.5746,1.4006,10.8278,1497
33341,-0.9182,1.8579,10.4339,1487
33346,-1.1337,1.7705,10.9559,1485
33351,-0.7542,1.1205,11.2348,1483
33356,-0.5674,1.5287,10.7212,1495
33361,-0.9577,1.8591,10.4399,1485
33366,-1.1911,1.6424,10.9523,1495
33371,-0.747,1.1049,11.2468,1481
33376,-0.6488,1.6029,10.6063,1481
33381,-1.0092,1.9082,10.4746,1484
33386,-1.1253,1.4593,11.1079,1484
33391,-0.6608,1.1672,11.1666,1484
33396,-0.6404,1.6221,10.5225,1495
33401,-1.063,1.9309,10.5237,1499
33406,-1.0319,1.3946,11.1797,1481
33411,-0.5842,1.2043,11.0923,1464
33416,-0.6692,1.7107,10.5273,1487
33421,-1.1301,1.8735,10.5931,1487
33426,-0.9601,1.2929,11.2156,1486
33431,-0.5662,1.2127,11.0193,1497
33436,-0.7913,1.7765,10.3813,1499
33441,-1.1744,1.8387,10.7464,1485
33446,-0.9254,1.2857,11.2539,1481
33451,-0.5734,1.3467,10.9044,1493
33456,-0.7877,1.8675,10.4136,1485
33461,-1.1349,1.7334,10.8948,1486
33466,-0.8727,1.0858,11.3126,1485
33471,-0.559,1.3719,10.7967,1501
33476,-0.8787,1.8914,10.4363,1487
33481,-1.1432,1.7573,10.9056,1479
33486,-0.7757,1.1229,11.3018,1482
33491,-0.6488,1.5622,10.6494,1493
33496,-1.0187,1.8567,10.4734,1485
33501,-1.1396,1.5622,10.9762,1497
33506,-0.7087,1.1097,11.212,1485
33511,-0.6213,1.5862,10.5776,1494
33516,-1.0235,1.9321,10.4866,1487
33521,-1.1073,1.5155,11.1342,1485
33526,-0.6907,1.2342,11.078,1490
33531,-0.6381,1.634,10.5034,1491
33536,-1.0882,1.8974,10.5297,1490
33541,-1.0319,1.3479,11.2408,1479
33546,-0.6249,1.2151,11.0433,1491
33551,-0.7614,1.737,10.4435,1487
33556,-1.1779,1.9106,10.7069,1480
33561,-0.972,1.3767,11.2707,1484
33566,-0.5878,1.2893,11.0468,1481
33571,-0.8128,1.81,10.3741,1495
33576,-1.1265,1.7561,10.8326,1491
33581,-0.8655,1.221,11.2827,1487
33586,-0.5339,1.3767,10.835,1495
33591,-0.8428,1.8651,10.3837,1485
33596,-1.1827,1.743,10.8589,1483
33601,-0.8416,1.1432,11.2958,1490
33606,-0.6021,1.4832,10.7093,1497
33611,-0.9625,1.8711,10.416,1485
33616,-1.1947,1.7047,10.9271,1497
33621,-0.826,1.1229,11.2611,1487
33626,-0.5854,1.6209,10.6626,1491
33631,-1.0104,1.9273,10.4806,1492
33636,-1.1085,1.5634,11.0528,1497
33641,-0.6895,1.1444,11.1725,1486
33646,-0.6237,1.6173,10.6087,1495
33651,-1.0463,1.8998,10.4962,1485
33656,-1.0726,1.4257,11.224,1481
33661,-0.6381,1.2067,11.1618,1487
33666,-0.6644,1.6927,10.5022,1496
33671,-1.1432,1.9261,10.556,1483
33676,-1.0367,1.3372,11.2336,1483
33681,-0.6177,1.2594,11.0708,1497
33686,-0.7494,1.749,10.4004,1487
33691,-1.0942,1.8531,10.6865,1486
33696,-0.9613,1.2881,11.1977,1481
33701,-0.5124,1.2857,10.9834,1487
33706,-0.7626,1.8232,10.4076,1491
33711,-1.1265,1.7777,10.7978,1485
33716,-0.8691,1.2067,11.3018,1492
33721,-0.5555,1.3527,10.9008,1493
33726,-0.8727,1.8531,10.4184,1495
33731,-1.1576,1.7406,10.8757,1483
33736,-0.7997,1.1073,11.2516,1491
33741,-0.5854,1.506,10.7081,1492
33746,-0.9948,1.9094,10.404,1478
33751,-1.1337,1.658,10.9499,1501
33756,-0.7542,1.0858,11.2073,1477
33761,-0.5614,1.5335,10.5704,1495
33766,-0.9876,1.8914,10.4567,1484
33771,-1.1001,1.5826,11.0911,1491
33776,-0.7147,1.1779,11.2049,1483
33781,-0.6249,1.652,10.5656,1493
33786,-1.0906,1.8866,10.5345,1487
33791,-1.0858,1.3707,11.1797,1487
33796,-0.6704,1.1779,11.1211,1491
33801,-0.7278,1.6807,10.4615,1485
33806,-1.1217,1.98,10.6147,1487
33811,-1.0032,1.3563,11.1809,1485
33816,-0.6404,1.2558,11.0277,1499
33821,-0.7494,1.7394,10.4244,1491
33826,-1.1372,1.8328,10.7069,1493
33831,-0.9182,1.1803,11.2252,1483
33836,-0.5638,1.2402,10.9271,1491
33841,-0.7841,1.8304,10.3741,1480
33846,-1.1301,1.8232,10.8481,1497
33851,-0.8667,1.221,11.2539,1492
33856,-0.6045,1.4198,10.7691,1485
33861,-0.9134,1.8771,10.3418,1485
33866,-1.1887,1.7238,10.92,1477
33871,-0.8248,1.0654,11.2635,1483
33876,-0.6201,1.4916,10.6985,1485
33881,-0.9325,1.8854,10.3896,1487
33886,-1.1001,1.7178,11.0349,1499
33891,-0.7051,1.1193,11.2168,1483
33896,-0.6093,1.6305,10.6207,1491
33901,-1.0283,1.8639,10.4363,1485
33906,-1.1301,1.4832,11.1247,1483
33911,-0.68,1.1372,11.1522,1486
33916,-0.6464,1.6688,10.4938,1487
33921,-1.0989,1.968,10.5129,1501
33926,-1.0714,1.4329,11.1594,1477
33931,-0.6345,1.2354,11.0804,1496
33936,-0.6871,1.6616,10.4495,1491
33941,-1.0906,1.8543,10.5788,1484
33946,-0.984,1.2761,11.2563,1479
33951,-0.6189,1.2522,11.0145,1499
33956,-0.7626,1.7957,10.4579,1507
33961,-1.1181,1.8375,10.7524,1491
33966,-0.8775,1.306,11.333,1482
33971,-0.5698,1.3012,10.8661,1491
33976,-0.8739,1.8663,10.4339,1481
33981,-1.1851,1.7418,10.8086,1481
33986,-0.8499,1.1708,11.2863,1483
33991,-0.5854,1.4629,10.7392,1493
33996,-0.9014,1.8723,10.3956,1491
34001,-1.2091,1.7119,10.9678,1483
34006,-0.8104,1.136,11.2444,1479
34011,-0.5567,1.549,10.6698,1492
34016,-0.9637,1.8866,10.4208,1487
34021,-1.1193,1.5718,11.0768,1495
34026,-0.6943,1.1372,11.1797,1483
34031,-0.5902,1.5945,10.6195,1491
34036,-1.0187,1.9058,10.4986,1487
34041,-1.0786,1.4461,11.1606,1485
34046,-0.6584,1.1995,11.1713,1485
34051,-0.6907,1.6472,10.4782,1493
34056,-1.1097,1.9237,10.483,1495
34061,-1.0475,1.3623,11.1546,1492
34066,-0.6021,1.2246,11.0983,1491
34071,-0.7326,1.6783,10.416,1483
34076,-1.1169,1.7873,10.6757,1491
34081,-0.9337,1.2617,11.2563,1483
34086,-0.5782,1.2689,10.9738,1497
34091,-0.7422,1.828,10.386,1499
34096,-1.1564,1.7933,10.7464,1485
34101,-0.9313,1.1947,11.2468,1490
34106,-0.6057,1.3204,10.7943,1495
34111,-0.8835,1.8747,10.3741,1490
34116,-1.1648,1.7334,10.8421,1482
34121,-0.8236,1.1037,11.2348,1484
34126,-0.5878,1.5012,10.72,1493
34131,-0.9397,1.8711,10.3908,1486
34136,-1.081,1.7178,11.0241,1493
34141,-0.7254,1.1073,11.2444,1485
34146,-0.5578,1.6017,10.6494,1493
34151,-0.9996,1.8304,10.4351,1485
34156,-1.1313,1.561,11.0624,1489
34161,-0.7027,1.1504,11.1486,1492
34166,-0.6357,1.6544,10.5153,1508
34171,-1.0786,1.9668,10.4866,1493
34176,-1.1001,1.4473,11.139,1485
34181,-0.6835,1.1923,11.1115,1493
34186,-0.6883,1.6376,10.4447,1489
34191,-1.1001,1.8998,10.6135,1487
34196,-0.9661,1.3408,11.2061,1487
34201,-0.595,1.2354,11.0193,1503
34206,-0.729,1.7945,10.4256,1489
34211,-1.1277,1.8627,10.6722,1485
34216,-0.8918,1.2893,11.2611,1481
34221,-0.589,1.2546,10.8697,1491
34226,-0.832,1.8507,10.3992,1481
34231,-1.2163,1.7789,10.8026,1487
34236,-0.8703,1.233,11.3042,1491
34241,-0.559,1.4413,10.7548,1503
34246,-0.8954,1.9249,10.3813,1481
34251,-1.1504,1.7729,10.9307,1484
34256,-0.8128,1.0798,11.2456,1485
34261,-0.6045,1.5359,10.6745,1490
34266,-0.9613,1.8579,10.4136,1490
34271,-1.0798,1.64,11.0971,1501
34276,-0.7207,1.1145,11.2468,1490
34281,-0.6261,1.5897,10.562,1493
34286,-1.0259,1.9405,10.5273,1470
34291,-1.1145,1.4605,11.1259,1491
34296,-0.6716,1.1947,11.1845,1487
34301,-0.6716,1.6424,10.4663,1494
34306,-1.1145,1.9668,10.6315,1497
34311,-1.0331,1.3599,11.1965,1487
34316,-0.5818,1.2641,11.0516,1507
34321,-0.6883,1.7083,10.4279,1487
34326,-1.1408,1.8495,10.6865,1487
34331,-0.9625,1.2917,11.2204,1483
34336,-0.5662,1.2653,10.9714,1494
34341,-0.7901,1.8112,10.4902,1495
34346,-1.1456,1.8244,10.7703,1491
34351,-0.8715,1.221,11.3054,1487
34356,-0.6189,1.336,10.8278,1489
34361,-0.9122,1.8316,10.4172,1480
34366,-1.1289,1.7119,10.884,1478
34371,-0.8128,1.1253,11.2911,1485
34376,-0.5662,1.5323,10.7931,1491
34381,-0.9661,1.8902,10.4064,1490
34386,-1.1337,1.7298,11.0205,1493
34391,-0.7087,1.1301,11.1929,1481
34396,-0.571,1.6065,10.7021,1485
